Unnamed: 0,Campaign,Channel,Last_dt,Start time,Duration,Spot type,Promotion,Pos. Block 1,Spots Block 1,Title,TVR,Date_dt,Start_dt,End_dt,hour_of_day,quarter_id,advertiser_id,break_id,position_in_break,channel,base_rate,prime_premium,pos1,pos2,pos3,pos_last,adv_premium,position_premium,total_premium,revenue_ils,is_target_channel,include_as_media,competitor_flag
525,"2024-10 - קופ""ח מכבי - מכבי שירותי בריאות — קמפיין השקה מכבי",קשת 12,02/11/2024,,70,פרסומת,ספוט,99,14,,,,,,,,2024,,,קשת 12,50,1.3,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
526,פ-הכוכב הבא 11,קשת 12,02/11/2024,,60,פרומו,פרומו,0,0,,,,,,,,פ,,,קשת 12,50,1.3,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
527,פ-מאסטר שף נבחרת החלומות,קשת 12,02/11/2024,,37,פרומו,פרומו,0,0,,,,,,,,פ,,,קשת 12,50,1.3,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
528,2024-10 - קרביץ — קרביץ- מבצע סטודנטים,קשת 12,02/11/2024,,8,פרסומת,ספוט,1,5,,,,,,,,2024,,,קשת 12,50,1.3,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
529,2024-02 - טבע — טבע אקמול,קשת 12,02/11/2024,,16,פרסומת,ספוט,2,5,,,,,,,,2024,,,קשת 12,50,1.3,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
530,2024-07 - שסטוביץ' - ריו מרה — ריו מרה אינסלטיסמה,קשת 12,02/11/2024,,15,פרסומת,ספוט,3,5,,,,,,,,2024,,,קשת 12,50,1.3,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
531,2024-05 - משולחן לשולחן לקט ישראל - לקט ישראל,קשת 12,02/11/2024,,20,פרסומת,ספוט,4,5,,,,,,,,2024,,,קשת 12,50,1.3,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
532,2024-10 - קרביץ — קרביץ- מבצע סטודנטים,קשת 12,02/11/2024,,8,פרסומת,ספוט,99,5,,,,,,,,2024,,,קשת 12,50,1.3,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
533,12+ קמפיין אפליקציה,קשת 12,02/11/2024,,7,פרומו,פרומו,0,0,,,,,,,,12+,,,קשת 12,50,1.3,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
534,פ-חדשות סוף השבוע,קשת 12,02/11/2024,,32,פרומו,פרומו,0,0,,,,,,,,פ,,,קשת 12,50,1.3,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
535,פ-מאסטר שף נבחרת החלומות,קשת 12,02/11/2024,,41,פרומו,פרומו,0,0,,,,,,,,פ,,,קשת 12,50,1.3,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
536,חסות-בית חולים שיבא יולדות חדר חכם (מאי 2024),קשת 12,02/11/2024,,6,חסות,ספוט,0,0,,,,,,,,חסות,,,קשת 12,50,1.3,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
537,חסות-בית חולים שיבא יולדות חדר חכם (מאי 2024),קשת 12,02/11/2024,,6,חסות,ספוט,0,0,,,,,,,,חסות,,,קשת 12,50,1.3,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
538,חסות-בית חולים שיבא יולדות חדר חכם (מאי 2024),קשת 12,02/11/2024,,6,חסות,ספוט,0,0,,,,,,,,חסות,,,קשת 12,50,1.3,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
539,חסות-בית חולים שיבא יולדות חדר חכם (מאי 2024),קשת 12,02/11/2024,,6,חסות,ספוט,0,0,,,,,,,,חסות,,,קשת 12,50,1.3,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
540,2024-10 - מקדונלדס — מק' ציקן חזר,קשת 12,02/11/2024,,42,פרסומת,ספוט,1,12,,,,,,,,2024,,,קשת 12,50,1.3,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
541,2024-10 - גוגל — - שופינג איי אל,קשת 12,02/11/2024,,15,פרסומת,ספוט,2,12,,,,,,,,2024,,,קשת 12,50,1.3,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
542,"2024-10 - קופ""ח מאוחדת - מאוחדת — מאוחדת ג'וניור",קשת 12,02/11/2024,,32,פרסומת,ספוט,3,12,,,,,,,,2024,,,קשת 12,50,1.3,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
543,2024-03 - פלייכארד - פליי קארד,קשת 12,02/11/2024,,30,פרסומת,ספוט,4,12,,,,,,,,2024,,,קשת 12,50,1.3,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
544,2024-09 - יד 2,קשת 12,02/11/2024,,20,פרסומת,ספוט,5,12,,,,,,,,2024,,,קשת 12,50,1.3,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
545,2024-07 - שסטוביץ' - ריו מרה — ריו מרה אינסלטיסמה,קשת 12,02/11/2024,,15,פרסומת,ספוט,6,12,,,,,,,,2024,,,קשת 12,50,1.3,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
546,2024-02 - פרוקטר & גמבל - פיירי,קשת 12,02/11/2024,,31,פרסומת,ספוט,7,12,,,,,,,,2024,,,קשת 12,50,1.3,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
547,2024-05 - פרוקטר & גמבל - פנטן,קשת 12,02/11/2024,,20,פרסומת,ספוט,8,12,,,,,,,,2024,,,קשת 12,50,1.3,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
548,2024-06 - פרוקטר & גמבל - אורל בי,קשת 12,02/11/2024,,30,פרסומת,ספוט,9,12,,,,,,,,2024,,,קשת 12,50,1.3,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
549,2023-01 - פרוקטר & גמבל - אולוויז,קשת 12,02/11/2024,,30,פרסומת,ספוט,10,12,,,,,,,,2023,,,קשת 12,50,1.3,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
550,2024-06 - פרוקטר & גמבל - אריאל ולנור,קשת 12,02/11/2024,,32,פרסומת,ספוט,11,12,,,,,,,,2024,,,קשת 12,50,1.3,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
551,2024-10 - קומי כרטיסים,קשת 12,02/11/2024,,28,פרסומת,ספוט,99,12,,,,,,,,2024,,,קשת 12,50,1.3,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
552,פ-ארץ נהדרת עונה 22,קשת 12,02/11/2024,,49,פרומו,פרומו,0,0,,,,,,,,פ,,,קשת 12,50,1.3,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1159,פ-קשת 12 תדמיתי 2024 הגיבורים של השנה,קשת 12,02/11/2024,,124,פרומו,פרומו,0,0,,,,,,,,פ,,,קשת 12,50,1,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1160,פ-חדשות סוף השבוע,קשת 12,02/11/2024,,32,פרומו,פרומו,0,0,,,,,,,,פ,,,קשת 12,50,1,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1161,פ-מאסטר שף נבחרת החלומות,קשת 12,02/11/2024,,36,פרומו,פרומו,0,0,,,,,,,,פ,,,קשת 12,50,1,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1162,פ-הכוכב הבא 11,קשת 12,02/11/2024,,60,פרומו,פרומו,0,0,,,,,,,,פ,,,קשת 12,50,1,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1163,פ-ארץ נהדרת עונה 22,קשת 12,02/11/2024,,34,פרומו,פרומו,0,0,,,,,,,,פ,,,קשת 12,50,1,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1164,פ-חדשות סוף השבוע,קשת 12,02/11/2024,,32,פרומו,פרומו,0,0,,,,,,,,פ,,,קשת 12,50,1,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1165,פ-מאסטר שף נבחרת החלומות,קשת 12,02/11/2024,,41,פרומו,פרומו,0,0,,,,,,,,פ,,,קשת 12,50,1,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1166,פ-הכוכב הבא 11,קשת 12,02/11/2024,,60,פרומו,פרומו,0,0,,,,,,,,פ,,,קשת 12,50,1,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1167,פ-מאסטר שף נבחרת החלומות,קשת 12,02/11/2024,,37,פרומו,פרומו,0,0,,,,,,,,פ,,,קשת 12,50,1,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1168,פ-הכוכב הבא 11,קשת 12,02/11/2024,,60,פרומו,פרומו,0,0,,,,,,,,פ,,,קשת 12,50,1,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1169,פ-חדשות סוף השבוע,קשת 12,02/11/2024,,32,פרומו,פרומו,0,0,,,,,,,,פ,,,קשת 12,50,1,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1170,פ-ארץ נהדרת עונה 22,קשת 12,02/11/2024,,76,פרומו,פרומו,0,0,,,,,,,,פ,,,קשת 12,50,1,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1171,פ-ארץ נהדרת עונה 22,קשת 12,02/11/2024,,76,פרומו,פרומו,0,0,,,,,,,,פ,,,קשת 12,50,1,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1172,2024-09 - נטוויז'ן - סלקום,קשת 12,02/11/2024,,6,חסות,ספוט,0,0,,,,,,,,2024,,,קשת 12,50,1,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1173,2024-10 - ישראכרט — ישראכרט - אחרי החגים,קשת 12,02/11/2024,,6,חסות,ספוט,0,0,,,,,,,,2024,,,קשת 12,50,1,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1174,2024-10 - קבוצת עזריאלי - פאלאס דיור מוגן,קשת 12,02/11/2024,,6,חסות,ספוט,0,0,,,,,,,,2024,,,קשת 12,50,1,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1175,2024-09 - נטוויז'ן - סלקום,קשת 12,02/11/2024,,6,חסות,ספוט,0,0,,,,,,,,2024,,,קשת 12,50,1,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1176,2024-10 - ישראכרט — ישראכרט - אחרי החגים,קשת 12,02/11/2024,,6,חסות,ספוט,0,0,,,,,,,,2024,,,קשת 12,50,1,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1177,2024-10 - קבוצת עזריאלי - פאלאס דיור מוגן,קשת 12,02/11/2024,,6,חסות,ספוט,0,0,,,,,,,,2024,,,קשת 12,50,1,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1178,פ-קשת 12 תדמיתי 2024 הגיבורים של השנה,קשת 12,02/11/2024,,124,פרומו,פרומו,0,0,,,,,,,,פ,,,קשת 12,50,1,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1179,פ-N12 פול פריים,קשת 12,02/11/2024,,19,פרומו,פרומו,0,0,,,,,,,,פ,,,קשת 12,50,1,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1180,2024-09 - נטוויז'ן - סלקום,קשת 12,02/11/2024,,6,חסות,ספוט,0,0,,,,,,,,2024,,,קשת 12,50,1,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1181,2024-10 - ישראכרט — ישראכרט - אחרי החגים,קשת 12,02/11/2024,,6,חסות,ספוט,0,0,,,,,,,,2024,,,קשת 12,50,1,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1182,2024-10 - קבוצת עזריאלי - פאלאס דיור מוגן,קשת 12,02/11/2024,,6,חסות,ספוט,0,0,,,,,,,,2024,,,קשת 12,50,1,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1183,2024-09 - נטוויז'ן - סלקום,קשת 12,02/11/2024,,6,חסות,ספוט,0,0,,,,,,,,2024,,,קשת 12,50,1,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1184,2024-10 - ישראכרט — ישראכרט - אחרי החגים,קשת 12,02/11/2024,,6,חסות,ספוט,0,0,,,,,,,,2024,,,קשת 12,50,1,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1185,2024-10 - קבוצת עזריאלי - פאלאס דיור מוגן,קשת 12,02/11/2024,,6,חסות,ספוט,0,0,,,,,,,,2024,,,קשת 12,50,1,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1186,פ-הכוכב הבא 11,קשת 12,02/11/2024,,60,פרומו,פרומו,0,0,,,,,,,,פ,,,קשת 12,50,1,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1187,פ-מאסטר שף נבחרת החלומות,קשת 12,02/11/2024,,36,פרומו,פרומו,0,0,,,,,,,,פ,,,קשת 12,50,1,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1188,2024-10 -  אנגלו סכסון — 60 שנות מצוינות,קשת 12,02/11/2024,,6,חסות,ספוט,0,0,,,,,,,,2024,,,קשת 12,50,1,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1189,2024-09 - נטוויז'ן - סלקום,קשת 12,02/11/2024,,6,חסות,ספוט,0,0,,,,,,,,2024,,,קשת 12,50,1,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1190,2024-10 - ישראכרט — ישראכרט - אחרי החגים,קשת 12,02/11/2024,,6,חסות,ספוט,0,0,,,,,,,,2024,,,קשת 12,50,1,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1191,2024-10 - קבוצת עזריאלי - פאלאס דיור מוגן,קשת 12,02/11/2024,,6,חסות,ספוט,0,0,,,,,,,,2024,,,קשת 12,50,1,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1192,2024-09 - נטוויז'ן - סלקום,קשת 12,02/11/2024,,6,חסות,ספוט,0,0,,,,,,,,2024,,,קשת 12,50,1,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1193,2024-10 - ישראכרט — ישראכרט - אחרי החגים,קשת 12,02/11/2024,,6,חסות,ספוט,0,0,,,,,,,,2024,,,קשת 12,50,1,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1194,2024-10 - קבוצת עזריאלי - פאלאס דיור מוגן,קשת 12,02/11/2024,,6,חסות,ספוט,0,0,,,,,,,,2024,,,קשת 12,50,1,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1195,12+ קמפיין אפליקציה,קשת 12,02/11/2024,,7,פרומו,פרומו,0,0,,,,,,,,12+,,,קשת 12,50,1,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1196,פ-ארץ נהדרת עונה 22,קשת 12,02/11/2024,,43,פרומו,פרומו,0,0,,,,,,,,פ,,,קשת 12,50,1,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1197,פ-מאסטר שף נבחרת החלומות,קשת 12,02/11/2024,,41,פרומו,פרומו,0,0,,,,,,,,פ,,,קשת 12,50,1,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1198,פ-ארץ נהדרת עונה 22,קשת 12,02/11/2024,,76,פרומו,פרומו,0,0,,,,,,,,פ,,,קשת 12,50,1,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1199,דיור ביי דיזיין (יולי 2021),קשת 12,02/11/2024,,6,חסות,ספוט,0,0,,,,,,,,דיור,,,קשת 12,50,1,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1200,חסות-בית חולים שיבא יולדות חדר חכם (מאי 2024),קשת 12,02/11/2024,,6,חסות,ספוט,0,0,,,,,,,,חסות,,,קשת 12,50,1,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1201,חסות-בית חולים שיבא יולדות חדר חכם (מאי 2024),קשת 12,02/11/2024,,6,חסות,ספוט,0,0,,,,,,,,חסות,,,קשת 12,50,1,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1202,חסות-בית חולים שיבא יולדות חדר חכם (מאי 2024),קשת 12,02/11/2024,,6,חסות,ספוט,0,0,,,,,,,,חסות,,,קשת 12,50,1,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1203,חסות-בית חולים שיבא יולדות חדר חכם (מאי 2024),קשת 12,02/11/2024,,6,חסות,ספוט,0,0,,,,,,,,חסות,,,קשת 12,50,1,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1204,"2024-10 - קופ""ח מכבי - מכבי שירותי בריאות — קמפיין השקה מכבי",קשת 12,02/11/2024,,70,פרסומת,ספוט,1,6,,,,,,,,2024,,,קשת 12,50,1,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1205,2024-08 - לוריאל - רויטליפט — רויטליפט לייזר פילר,קשת 12,02/11/2024,,22,פרסומת,ספוט,2,6,,,,,,,,2024,,,קשת 12,50,1,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1206,2024-06 - פרוקטר & גמבל - אורל בי,קשת 12,02/11/2024,,30,פרסומת,ספוט,3,6,,,,,,,,2024,,,קשת 12,50,1,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1207,2024-07 - שסטוביץ' - ריו מרה — ריו מרה אינסלטיסמה,קשת 12,02/11/2024,,15,פרסומת,ספוט,4,6,,,,,,,,2024,,,קשת 12,50,1,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1208,2024-06 - פרוקטר & גמבל - אריאל ולנור,קשת 12,02/11/2024,,32,פרסומת,ספוט,5,6,,,,,,,,2024,,,קשת 12,50,1,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1209,רוש פרמצבטיקה עיניים (יוני 2023),קשת 12,02/11/2024,,31,פרסומת,ספוט,99,6,,,,,,,,רוש,,,קשת 12,50,1,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1210,2024-05 - זכותי — מחליפה סיעודי חסות עדויות,קשת 12,02/11/2024,,6,חסות,ספוט,0,0,,,,,,,,2024,,,קשת 12,50,1,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1211,Reckitt Benckiser Nurofen Non Stop Day 6sec,קשת 12,02/11/2024,,6,חסות,ספוט,0,0,,,,,,,,Reckitt,,,קשת 12,50,1,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1212,2024-05 - זכותי — מחליפה סיעודי חסות עדויות,קשת 12,02/11/2024,,6,חסות,ספוט,0,0,,,,,,,,2024,,,קשת 12,50,1,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1213,Reckitt Benckiser Nurofen Non Stop Day 6sec,קשת 12,02/11/2024,,6,חסות,ספוט,0,0,,,,,,,,Reckitt,,,קשת 12,50,1,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1214,פ-N12 פול פריים,קשת 12,02/11/2024,,19,פרומו,פרומו,0,0,,,,,,,,פ,,,קשת 12,50,1,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1215,פ-חדשות סוף השבוע,קשת 12,02/11/2024,,32,פרומו,פרומו,0,0,,,,,,,,פ,,,קשת 12,50,1,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1216,פ-מאסטר שף נבחרת החלומות,קשת 12,02/11/2024,,37,פרומו,פרומו,0,0,,,,,,,,פ,,,קשת 12,50,1,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1217,2024-10 - מפעל הפיס — קמפיין חכם,קשת 12,02/11/2024,,52,פרסומת,ספוט,1,7,,,,,,,,2024,,,קשת 12,50,1,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1218,2024-03 - פלייכארד - פליי קארד,קשת 12,02/11/2024,,30,פרסומת,ספוט,2,7,,,,,,,,2024,,,קשת 12,50,1,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1219,2024-09 - יד 2,קשת 12,02/11/2024,,20,פרסומת,ספוט,3,7,,,,,,,,2024,,,קשת 12,50,1,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1220,2024-10 - צ׳רי - צ'רי — חשמלית סנס,קשת 12,02/11/2024,,28,פרסומת,ספוט,4,7,,,,,,,,2024,,,קשת 12,50,1,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1221,2024-10 - קומי כרטיסים,קשת 12,02/11/2024,,28,פרסומת,ספוט,5,7,,,,,,,,2024,,,קשת 12,50,1,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1222,2024-09 -  פרפקט ליין,קשת 12,02/11/2024,,30,פרסומת,ספוט,6,7,,,,,,,,2024,,,קשת 12,50,1,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1223,אני גיטרה וחברים 30 שנה בלי בני אמדורסקי הופעה (נובמבר 2024),קשת 12,02/11/2024,,25,פרסומת,ספוט,99,7,,,,,,,,אני,,,קשת 12,50,1,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1224,12+ קמפיין אפליקציה,קשת 12,02/11/2024,,7,פרומו,פרומו,0,0,,,,,,,,12+,,,קשת 12,50,1,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1225,פ-הכוכב הבא 11,קשת 12,02/11/2024,,60,פרומו,פרומו,0,0,,,,,,,,פ,,,קשת 12,50,1,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1226,פ-ארץ נהדרת עונה 22,קשת 12,02/11/2024,,34,פרומו,פרומו,0,0,,,,,,,,פ,,,קשת 12,50,1,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1227,דיור ביי דיזיין (יולי 2021),קשת 12,02/11/2024,,6,חסות,ספוט,0,0,,,,,,,,דיור,,,קשת 12,50,1,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1228,2024-02 - אול'גובס - אולג'ובס — קמפיין מחפשי עבודה - פברואר,קשת 12,02/11/2024,,26,פרסומת,ספוט,1,9,,,,,,,,2024,,,קשת 12,50,1,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1229,2024-10 - כאל — כאל - קמפיין הלוואות נובמבר 24,קשת 12,02/11/2024,,24,פרסומת,ספוט,2,9,,,,,,,,2024,,,קשת 12,50,1,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1230,2024-10 - צ׳רי - צ'רי — חשמלית סנס,קשת 12,02/11/2024,,28,פרסומת,ספוט,3,9,,,,,,,,2024,,,קשת 12,50,1,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1231,2024-10 -  מיקסקארד,קשת 12,02/11/2024,,14,פרסומת,ספוט,4,9,,,,,,,,2024,,,קשת 12,50,1,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1232,2024-10 -  מנו ספנות,קשת 12,02/11/2024,,20,פרסומת,ספוט,5,9,,,,,,,,2024,,,קשת 12,50,1,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1233,2024-02 - טבע — טבע אקמול,קשת 12,02/11/2024,,16,פרסומת,ספוט,6,9,,,,,,,,2024,,,קשת 12,50,1,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1234,2024-10 - פרי טיוי — מוקדנית 2,קשת 12,02/11/2024,,55,פרסומת,ספוט,7,9,,,,,,,,2024,,,קשת 12,50,1,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1235,מאקו V1 (יוני 2024),קשת 12,02/11/2024,,30,פרסומת,ספוט,8,9,,,,,,,,מאקו,,,קשת 12,50,1,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1236,2024-06 - פרוקטר & גמבל - אורל בי,קשת 12,02/11/2024,,30,פרסומת,ספוט,99,9,,,,,,,,2024,,,קשת 12,50,1,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1237,2024-05 - זכותי — מחליפה סיעודי חסות עדויות,קשת 12,02/11/2024,,6,חסות,ספוט,0,0,,,,,,,,2024,,,קשת 12,50,1,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1238,Reckitt Benckiser Nurofen Non Stop Day 6sec,קשת 12,02/11/2024,,6,חסות,ספוט,0,0,,,,,,,,Reckitt,,,קשת 12,50,1,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1239,2024-05 - זכותי — מחליפה סיעודי חסות עדויות,קשת 12,02/11/2024,,6,חסות,ספוט,0,0,,,,,,,,2024,,,קשת 12,50,1,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1240,Reckitt Benckiser Nurofen Non Stop Day 6sec,קשת 12,02/11/2024,,6,חסות,ספוט,0,0,,,,,,,,Reckitt,,,קשת 12,50,1,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1241,12+ קמפיין אפליקציה,קשת 12,02/11/2024,,7,פרומו,פרומו,0,0,,,,,,,,12+,,,קשת 12,50,1,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1242,פ-N12 פול פריים,קשת 12,02/11/2024,,19,פרומו,פרומו,0,0,,,,,,,,פ,,,קשת 12,50,1,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1243,פ-חדשות סוף השבוע,קשת 12,02/11/2024,,32,פרומו,פרומו,0,0,,,,,,,,פ,,,קשת 12,50,1,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1244,פ-מאסטר שף נבחרת החלומות,קשת 12,02/11/2024,,41,פרומו,פרומו,0,0,,,,,,,,פ,,,קשת 12,50,1,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1245,2024-08 - לוריאל - רויטליפט — רויטליפט לייזר פילר,קשת 12,02/11/2024,,22,פרסומת,ספוט,1,11,,,,,,,,2024,,,קשת 12,50,1,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1246,2024-03 - פלייכארד - פליי קארד,קשת 12,02/11/2024,,30,פרסומת,ספוט,2,11,,,,,,,,2024,,,קשת 12,50,1,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1247,2024-09 - יד 2,קשת 12,02/11/2024,,20,פרסומת,ספוט,3,11,,,,,,,,2024,,,קשת 12,50,1,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1248,2024-02 - פרוקטר & גמבל - פיירי,קשת 12,02/11/2024,,31,פרסומת,ספוט,4,11,,,,,,,,2024,,,קשת 12,50,1,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1249,2024-05 - פרוקטר & גמבל - פנטן,קשת 12,02/11/2024,,20,פרסומת,ספוט,5,11,,,,,,,,2024,,,קשת 12,50,1,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1250,מאקו תדמית (אוקטובר 2024),קשת 12,02/11/2024,,26,פרסומת,ספוט,6,11,,,,,,,,מאקו,,,קשת 12,50,1,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
