channel,daypart,len_bin,len_min,straddle_qh,n_qh_windows,B_content,inbreak_tvr,billed_qh,dilution,dip_frac,n_content_minutes
קשת 12,morning,<1m,0.9333333333333332,0,1,2.326923076923077,1.2999999999999998,1.9266666666666665,0.8279889807162534,0.4413223140495869,26
קשת 12,morning,3-4m,4.0,0,1,2.7653846153846158,1.9400000000000002,2.1666666666666665,0.7834955957348168,0.2984700973574409,26
קשת 12,morning,1-2m,1.1,0,1,2.5136363636363637,1.85,2.1666666666666665,0.8619650391802289,0.26401446654611205,22
קשת 12,morning,3-4m,3.466666666666667,0,1,2.9499999999999997,2.46,2.606666666666667,0.8836158192090398,0.16610169491525417,24
קשת 12,morning,<1m,0.6166666666666667,0,1,3.0479999999999996,2.7,2.606666666666667,0.8552055993000877,0.11417322834645649,25
קשת 12,morning,4-6m,4.666666666666667,1,2,3.365517241379311,2.3833333333333333,3.229999999999999,0.9597336065573766,0.29183743169398924,29
קשת 12,morning,1-2m,1.3833333333333333,0,1,3.6,2.25,3.3533333333333326,0.9314814814814812,0.375,25
קשת 12,morning,3-4m,3.95,0,1,4.196428571428571,3.72,4.1466666666666665,0.9881418439716312,0.11353191489361691,28
קשת 12,morning,<1m,0.75,0,1,4.245833333333334,4.0,4.1466666666666665,0.9766437684003925,0.05789990186457317,24
קשת 12,afternoon,4-6m,5.683333333333334,1,2,4.107407407407408,3.814285714285714,3.9819047619047625,0.9694448022671649,0.07136416333891549,27
קשת 12,afternoon,1-2m,1.3333333333333333,0,1,4.1000000000000005,3.5666666666666664,3.94,0.9609756097560974,0.13008130081300828,24
קשת 12,afternoon,<1m,0.9,0,1,4.3428571428571425,4.0,4.293333333333333,0.9885964912280701,0.07894736842105254,28
קשת 12,afternoon,<1m,0.6166666666666667,0,1,4.307142857142857,4.0,4.293333333333333,0.9967938087341072,0.0713101160862355,28
קשת 12,afternoon,4-6m,4.95,0,1,3.7464285714285714,3.233333333333334,3.2800000000000007,0.8755004766444234,0.1369558309501111,28
קשת 12,afternoon,1-2m,1.85,0,1,3.6719999999999997,3.2000000000000006,3.2800000000000007,0.8932461873638347,0.12854030501089297,25
קשת 12,afternoon,<1m,0.5666666666666667,1,2,3.7892857142857146,3.75,3.8,1.0028275212064088,0.01036757775683328,28
קשת 12,afternoon,<1m,0.75,0,1,3.7571428571428576,3.75,3.8399999999999994,1.0220532319391633,0.0019011406844107182,28
קשת 12,afternoon,4-6m,5.766666666666667,0,1,3.3178571428571426,2.5714285714285716,2.8400000000000003,0.8559741657696449,0.2249730893433799,28
קשת 12,afternoon,1-2m,1.1,0,1,3.0916666666666663,2.7000000000000006,2.8400000000000003,0.9185983827493264,0.12668463611859804,24
קשת 12,afternoon,<1m,0.5666666666666667,0,1,2.892857142857143,2.2,2.826666666666667,0.9771193415637862,0.23950617283950615,28
קשת 12,afternoon,<1m,0.4166666666666667,1,2,2.8642857142857143,2.25,2.786666666666667,0.9729010806317541,0.21446384039900246,28
קשת 12,afternoon,1-2m,1.3666666666666667,0,1,2.813636363636363,2.3333333333333335,2.3866666666666663,0.8482498653742596,0.17070543887991363,22
קשת 12,afternoon,3-4m,3.8,0,1,2.884,2.0,2.3866666666666663,0.8275543226999537,0.3065187239944521,25
קשת 12,afternoon,1-2m,1.95,0,1,2.9478260869565216,2.1333333333333333,2.3866666666666663,0.8096361848574237,0.2763028515240904,23
קשת 12,afternoon,<1m,0.7333333333333333,0,1,2.9608695652173918,3.8,3.2,1.080763582966226,-0.2834067547723933,23
קשת 12,afternoon,4-6m,5.316666666666666,0,1,3.0074074074074075,3.183333333333333,3.1999999999999997,1.0640394088669949,-0.05849753694581272,27
קשת 12,afternoon,<1m,0.9666666666666668,0,1,3.082608695652174,2.7,3.2,1.0380818053596614,0.12411847672778564,23
קשת 12,afternoon,2-3m,2.816666666666667,0,1,3.083333333333333,2.7500000000000004,2.966666666666667,0.9621621621621623,0.10810810810810789,30
קשת 12,afternoon,1-2m,1.2333333333333334,1,2,4.372727272727273,4.266666666666667,4.208888888888889,0.9625317625317624,0.02425502425502435,22
קשת 12,early_evening,6-9m,6.183333333333334,0,1,4.923076923076923,4.157142857142857,4.626666666666666,0.9397916666666665,0.15558035714285734,26
קשת 12,early_evening,1-2m,1.2333333333333334,0,1,5.371428571428571,4.25,4.626666666666667,0.8613475177304966,0.20877659574468077,21
קשת 12,early_evening,1-2m,1.25,0,1,10.778947368421052,12.149999999999999,11.046666666666665,1.0248372395833332,-0.127197265625,19
קשת 12,early_evening,<1m,1.0,0,1,11.063157894736841,11.35,10.846666666666666,0.9804313352362829,-0.025927687916270203,19
קשת 12,early_evening,6-9m,6.35,0,1,11.5375,10.642857142857142,10.846666666666666,0.940122788010112,0.0775421761337255,24
קשת 12,early_evening,1-2m,1.0833333333333333,0,1,11.873684210526315,10.2,10.846666666666666,0.9135047281323877,0.14095744680851063,19
קשת 12,early_evening,1-2m,1.1666666666666667,0,1,12.503333333333334,11.9,11.986666666666666,0.9586776859504131,0.048253798986936824,30
קשת 12,early_evening,6-9m,6.15,0,1,13.85333333333333,12.414285714285715,13.066666666666665,0.9432146294513957,0.10387735459920233,30
קשת 12,early_evening,<1m,0.2,0,1,15.752,13.9,15.060000000000002,0.9560690705942103,0.11757237176231594,25
קשת 12,early_evening,2-3m,2.8,0,1,16.071428571428573,13.924999999999999,15.060000000000002,0.9370666666666667,0.13355555555555565,28
קשת 12,late_evening,6-9m,7.183333333333334,1,2,16.62173913043478,13.75,15.213333333333335,0.915267242130962,0.17277007585665694,23
קשת 12,late_evening,6-9m,6.866666666666666,0,1,15.287500000000001,13.5125,14.313333333333334,0.9362769146906513,0.11610793131643515,24
קשת 12,late_evening,4-6m,5.8,1,2,16.151851851851852,13.028571428571428,15.429523809523811,0.9552789334032169,0.19336980378026014,27
קשת 12,late_evening,<1m,0.3,0,1,18.73333333333333,16.799999999999997,17.613333333333337,0.940213523131673,0.10320284697508897,21
קשת 12,late_evening,<1m,0.3,0,1,18.877272727272725,16.6,17.613333333333337,0.9330443855847181,0.12063568504695388,22
קשת 12,late_evening,4-6m,4.766666666666667,0,1,19.4037037037037,15.466666666666669,17.61333333333334,0.9077304829165876,0.2029013170452375,27
קשת 12,late_evening,6-9m,9.0,1,2,23.35357142857143,14.319999999999999,19.206666666666667,0.8224295254116327,0.38681755620125413,28
קשת 12,late_evening,<1m,0.9333333333333332,0,1,19.825000000000003,17.4,14.220000000000002,0.7172761664564944,0.12232030264817173,24
קשת 12,late_evening,2-3m,2.4,0,1,18.376923076923077,13.5,14.220000000000002,0.7737965676015071,0.2653830054416074,26
קשת 12,late_evening,6-9m,7.366666666666666,0,1,7.646666666666666,7.4125,7.36,0.9625108979947692,0.030623365300784577,30
רשת 13,overnight,2-3m,2.95,1,2,0.43333333333333346,0.5,0.4766666666666667,1.0999999999999996,-0.15384615384615352,30
רשת 13,overnight,2-3m,2.45,0,1,0.31379310344827593,0.2,0.2400000000000001,0.764835164835165,0.3626373626373628,29
רשת 13,overnight,2-3m,2.95,0,1,0.3724137931034483,0.4,0.36666666666666675,0.984567901234568,-0.07407407407407396,29
רשת 13,morning,<1m,0.4,0,1,0.5724137931034483,0.4,0.5066666666666666,0.8851405622489958,0.3012048192771084,29
רשת 13,morning,<1m,0.4166666666666667,0,1,0.5862068965517243,0.4,0.6266666666666667,1.069019607843137,0.3176470588235296,29
רשת 13,morning,6-9m,7.883333333333334,1,2,2.410344827586207,2.355555555555556,2.3755555555555556,0.9855666825623908,0.022730885391829436,29
רשת 13,morning,<1m,0.5333333333333333,0,1,2.447619047619048,2.3,2.42,0.9887159533073929,0.060311284046692726,21
רשת 13,morning,6-9m,7.233333333333333,0,1,2.2392857142857143,2.2625,2.2133333333333334,0.9884104199893674,-0.010366826156299913,28
רשת 13,morning,<1m,0.3,0,1,2.8440000000000003,2.8,2.986666666666666,1.0501640881387713,0.015471167369901728,25
רשת 13,morning,<1m,0.3166666666666666,0,1,2.875,2.8,2.986666666666666,1.0388405797101448,0.026086956521739202,24
רשת 13,morning,4-6m,5.833333333333333,0,1,3.008695652173913,2.7428571428571433,2.8400000000000003,0.9439306358381504,0.08835672997522692,23
רשת 13,morning,4-6m,5.566666666666666,0,1,3.08,2.842857142857143,2.973333333333333,0.9653679653679653,0.07699443413729123,25
רשת 13,morning,<1m,0.3,0,1,2.8433333333333346,3.1,2.873333333333333,1.0105509964830006,-0.09026963657678744,30
רשת 13,morning,<1m,0.3,0,1,2.8310344827586214,3.0,2.873333333333333,1.014941128704831,-0.05968331303288643,29
רשת 13,morning,6-9m,6.716666666666667,1,2,2.4233333333333333,2.15,2.1833333333333336,0.9009628610729025,0.1127922971114168,30
רשת 13,morning,<1m,0.3,0,1,2.282758620689655,2.8,2.433333333333334,1.0659617321248744,-0.22658610271903323,29
רשת 13,morning,<1m,0.3166666666666666,0,1,2.306896551724138,2.4,2.433333333333334,1.0548081714000999,-0.04035874439461873,29
רשת 13,morning,4-6m,5.183333333333334,0,1,2.38,2.5666666666666664,2.48,1.0420168067226891,-0.07843137254901955,30
רשת 13,afternoon,<1m,0.3,0,1,2.3344827586206898,2.4,2.3666666666666663,1.0137863121614965,-0.028064992614475592,29
רשת 13,afternoon,<1m,0.3,0,1,2.306896551724138,2.6,2.3666666666666663,1.0259093173891378,-0.12705530642750373,29
רשת 13,afternoon,3-4m,3.3833333333333333,0,1,1.4428571428571433,1.4,1.3133333333333335,0.9102310231023101,0.029702970297030062,28
רשת 13,afternoon,1-2m,1.5166666666666666,0,1,1.1346153846153846,1.5,1.1866666666666668,1.0458757062146893,-0.3220338983050848,26
רשת 13,afternoon,<1m,0.3,0,1,1.1136363636363635,1.0,1.1400000000000001,1.0236734693877554,0.1020408163265305,22
רשת 13,afternoon,<1m,0.3,0,1,1.1043478260869564,1.0,1.1400000000000001,1.0322834645669294,0.09448818897637778,23
רשת 13,afternoon,6-9m,6.316666666666666,1,2,0.9214285714285714,1.4000000000000001,1.0771428571428572,1.1689922480620156,-0.5193798449612406,28
רשת 13,afternoon,6-9m,6.916666666666667,1,2,0.84,0.8142857142857144,0.8295238095238094,0.9875283446712018,0.030612244897958996,30
רשת 13,afternoon,<1m,0.3,0,1,1.0275862068965516,1.3,1.0866666666666664,1.0574944071588366,-0.2651006711409398,29
רשת 13,afternoon,<1m,0.3,0,1,1.0413793103448277,1.0,1.0866666666666664,1.0434878587196466,0.039735099337748436,29
רשת 13,afternoon,4-6m,5.95,1,2,1.6166666666666667,1.3285714285714287,1.5752380952380953,0.9743740795287188,0.17820324005891008,30
רשת 13,afternoon,6-9m,6.883333333333334,0,1,1.7724137931034485,1.5625,1.6200000000000003,0.9140077821011674,0.11843385214007796,29
רשת 13,afternoon,<1m,0.5,0,1,1.8652173913043482,1.8,1.6200000000000003,0.8685314685314686,0.03496503496503511,23
רשת 13,afternoon,6-9m,6.233333333333333,0,1,2.3896551724137933,2.042857142857143,2.1933333333333334,0.9178451178451178,0.14512471655328796,29
רשת 13,afternoon,4-6m,4.783333333333333,0,1,2.4250000000000003,2.183333333333333,2.313333333333334,0.9539518900343644,0.09965635738831635,28
רשת 13,afternoon,<1m,0.3,0,1,2.4541666666666666,2.2,2.313333333333334,0.942614601018676,0.10356536502546676,24
רשת 13,early_evening,<1m,0.3,0,1,2.568965517241379,2.2,2.2,0.8563758389261746,0.14362416107382536,29
רשת 13,early_evening,<1m,0.3166666666666666,0,1,2.613793103448275,2.5,2.2,0.8416886543535623,0.04353562005277012,29
רשת 13,early_evening,4-6m,4.616666666666666,0,1,3.251724137931035,3.0833333333333335,3.2933333333333334,1.0127960410038883,0.05178508306822205,29
רשת 13,early_evening,<1m,0.35,0,1,3.2520000000000007,3.0,3.293333333333334,1.012710127101271,0.07749077490774925,25
רשת 13,early_evening,4-6m,5.566666666666666,0,1,3.896428571428572,2.85,3.1600000000000006,0.8109990834097159,0.2685609532538955,28
רשת 13,early_evening,<1m,0.7333333333333333,0,1,3.9565217391304355,2.9,3.1600000000000006,0.7986813186813186,0.2670329670329672,23
רשת 13,early_evening,6-9m,8.583333333333334,1,2,4.06,3.4222222222222225,3.7777777777777777,0.9304871373836892,0.15708812260536387,30
רשת 13,late_evening,6-9m,6.633333333333334,0,1,4.716666666666667,4.4375,4.326666666666666,0.9173144876325087,0.05918727915194344,30
רשת 13,late_evening,6-9m,6.75,1,2,4.0285714285714285,3.457142857142857,3.9952380952380957,0.9917257683215132,0.14184397163120577,28
רשת 13,late_evening,1-2m,1.25,0,1,4.018518518518518,4.3,4.373333333333333,1.088294930875576,-0.07004608294930881,27
רשת 13,late_evening,9m+,9.516666666666667,1,2,4.927272727272729,4.1,4.561333333333333,0.9257318573185729,0.16789667896678995,22
רשת 13,late_evening,9m+,9.066666666666666,0,1,3.6318181818181814,3.6799999999999997,3.4666666666666672,0.9545264914476431,-0.0132665832290364,22
רשת 13,late_evening,3-4m,3.8666666666666663,1,2,3.5966666666666667,2.9599999999999995,3.5053333333333336,0.9746061167747916,0.17701575532900848,30
רשת 13,late_evening,4-6m,5.883333333333334,0,1,1.6551724137931036,1.3285714285714287,1.3866666666666667,0.8377777777777777,0.19732142857142854,29
רשת 13,overnight,<1m,0.2,0,1,1.7727272727272725,1.6,1.6333333333333333,0.9213675213675214,0.09743589743589731,22
רשת 13,overnight,6-9m,7.35,1,2,1.76551724137931,1.6875,1.7766666666666668,1.006315104166667,0.04418945312499989,29
רשת 13,overnight,3-4m,3.466666666666667,0,1,1.8300000000000003,2.08,1.98,1.081967213114754,-0.13661202185792343,30
רשת 13,overnight,1-2m,1.9666666666666663,0,1,1.7800000000000002,1.7333333333333334,1.7333333333333332,0.9737827715355803,0.02621722846441954,30
רשת 13,overnight,1-2m,1.3333333333333333,0,1,1.3066666666666669,0.7666666666666666,1.0800000000000003,0.8265306122448981,0.41326530612244916,30
רשת 13,overnight,<1m,0.75,0,1,0.020000000000000004,0.0,0.020000000000000004,1.0,1.0,30
רשת 13,overnight,<1m,0.9666666666666668,0,1,0.01,0.0,0.0,0.0,1.0,30
רשת 13,morning,3-4m,3.5833333333333335,0,1,0.3827586206896552,0.3,0.4666666666666667,1.219219219219219,0.21621621621621634,29
רשת 13,morning,3-4m,3.4833333333333334,0,1,0.38333333333333347,0.425,0.39999999999999997,1.0434782608695647,-0.10869565217391264,30
רשת 13,morning,3-4m,3.5833333333333335,0,1,0.56,0.32499999999999996,0.33333333333333326,0.595238095238095,0.4196428571428573,30
רשת 13,morning,4-6m,4.733333333333333,0,1,0.6066666666666668,0.4666666666666666,0.52,0.857142857142857,0.23076923076923106,30
רשת 13,morning,4-6m,4.933333333333334,0,1,1.01,1.3500000000000003,1.16,1.1485148514851484,-0.33663366336633693,30
רשת 13,morning,3-4m,3.3,0,1,1.2766666666666666,0.8999999999999999,1.1999999999999997,0.939947780678851,0.29503916449086165,30
רשת 13,morning,6-9m,7.116666666666666,0,1,1.4689655172413794,1.0125000000000002,1.1600000000000001,0.7896713615023475,0.31073943661971826,29
רשת 13,morning,<1m,0.2,0,1,1.4500000000000004,1.5,1.1600000000000001,0.7999999999999998,-0.03448275862068928,22
רשת 13,morning,4-6m,5.383333333333334,1,2,2.6666666666666656,2.6166666666666667,2.5833333333333335,0.9687500000000004,0.0187499999999996,30
רשת 13,morning,<1m,0.8833333333333333,0,1,2.507692307692307,2.2,2.6133333333333337,1.0421267893660535,0.12269938650306722,26
רשת 13,morning,<1m,0.2,0,1,2.484,2.1,2.6133333333333337,1.0520665593129364,0.15458937198067624,25
רשת 13,morning,6-9m,7.15,1,2,1.9703703703703705,1.7000000000000002,1.8800000000000001,0.9541353383458646,0.1372180451127819,27
רשת 13,morning,<1m,0.2166666666666666,0,1,1.8772727272727274,1.5,1.666666666666667,0.8878127522195319,0.2009685230024214,22
רשת 13,afternoon,6-9m,7.016666666666667,0,1,1.6310344827586205,1.4499999999999997,1.5399999999999998,0.9441860465116279,0.11099365750528545,29
רשת 13,afternoon,<1m,0.2166666666666666,0,1,1.5772727272727274,1.4,1.5200000000000002,0.9636887608069166,0.11239193083573495,22
רשת 13,afternoon,4-6m,5.133333333333334,0,1,1.1275862068965516,1.0999999999999999,1.1466666666666667,1.0169215086646282,0.024464831804281384,29
רשת 13,afternoon,<1m,0.2,0,1,1.1041666666666667,1.1,1.146666666666667,1.038490566037736,0.0037735849056603765,24
רשת 13,afternoon,4-6m,5.4,0,1,0.9633333333333332,0.65,0.7800000000000001,0.8096885813148792,0.32525951557093413,30
רשת 13,afternoon,4-6m,5.033333333333333,1,2,1.0931034482758621,0.6166666666666667,0.9333333333333332,0.8538380651945319,0.4358569926393271,29
רשת 13,afternoon,<1m,0.2166666666666666,0,1,1.1416666666666668,1.0,1.0933333333333333,0.9576642335766421,0.12408759124087598,24
רשת 13,afternoon,6-9m,6.183333333333334,0,1,2.0966666666666667,1.8875,1.9733333333333332,0.9411764705882352,0.09976152623211454,30
רשת 13,afternoon,<1m,0.2166666666666666,0,1,2.256521739130435,1.9,1.9733333333333332,0.8745022479126524,0.1579961464354529,23
רשת 13,afternoon,6-9m,6.05,0,1,2.6300000000000003,2.314285714285714,2.4600000000000004,0.935361216730038,0.12004345464421529,30
רשת 13,afternoon,<1m,0.2,0,1,2.733333333333334,2.4,2.46,0.8999999999999998,0.12195121951219534,24
רשת 13,early_evening,<1m,0.2,0,1,3.562068965517242,3.6,3.8266666666666667,1.0742820264601483,-0.01064859632139381,29
רשת 13,early_evening,<1m,0.2166666666666666,0,1,3.5733333333333346,3.8499999999999996,3.8266666666666667,1.0708955223880594,-0.07742537313432796,30
רשת 13,early_evening,4-6m,5.3,1,2,3.7749999999999995,2.6999999999999997,3.495555555555556,0.925974981604121,0.2847682119205298,28
רשת 13,early_evening,6-9m,6.1,0,1,4.511111111111111,4.585714285714286,4.853333333333333,1.0758620689655172,-0.01653764954257575,27
רשת 13,early_evening,<1m,0.2166666666666666,0,1,4.716666666666667,5.2,4.8533333333333335,1.0289752650176678,-0.10247349823321561,24
רשת 13,early_evening,6-9m,8.066666666666666,0,1,5.860714285714285,5.0,5.246666666666666,0.8952264879138737,0.14686166971358916,28
רשת 13,late_evening,6-9m,6.766666666666667,0,1,5.986956521739131,4.6375,5.193333333333333,0.8674412975066569,0.2253994190268701,23
רשת 13,late_evening,6-9m,6.65,0,1,5.908695652173913,3.814285714285714,4.7,0.7954378219278883,0.35446231472721546,23
רשת 13,late_evening,1-2m,1.5,0,1,8.839285714285714,6.15,6.546666666666667,0.7406329966329968,0.3042424242424241,28
רשת 13,late_evening,9m+,10.366666666666667,1,2,10.610000000000001,5.963636363636365,8.609090909090908,0.8114129037785963,0.4379230571502013,30
רשת 13,late_evening,9m+,10.8,1,2,10.310714285714289,6.158333333333334,8.945555555555558,0.8675980448754955,0.4027248585613672,28
רשת 13,late_evening,4-6m,5.883333333333334,0,1,7.046428571428572,4.671428571428571,5.426666666666667,0.7701300895421523,0.33705017739483034,28
רשת 13,late_evening,4-6m,5.483333333333333,1,2,2.8629629629629636,2.7714285714285714,2.8380952380952382,0.9913139900203288,0.03197190907410852,27
רשת 13,overnight,6-9m,6.916666666666667,0,1,2.518181818181818,2.35,2.2933333333333326,0.9107099879663054,0.06678700361010825,22
רשת 13,overnight,<1m,0.3666666666666666,0,1,2.6,2.2,2.2933333333333326,0.8820512820512817,0.15384615384615385,16
רשת 13,overnight,6-9m,6.35,0,1,2.708695652173913,2.6571428571428575,2.686666666666667,0.9918673087212414,0.01903233203393706,23
רשת 13,overnight,4-6m,4.116666666666666,0,1,2.366666666666667,2.6,2.5333333333333337,1.0704225352112675,-0.09859154929577452,30
רשת 13,overnight,3-4m,3.933333333333333,0,1,1.5666666666666664,1.5,1.5066666666666666,0.9617021276595745,0.04255319148936154,30
רשת 13,overnight,4-6m,4.916666666666667,1,2,1.2600000000000002,1.2,1.2333333333333332,0.9788359788359785,0.04761904761904778,25
רשת 13,overnight,4-6m,4.2,1,2,1.024,1.2,1.0613333333333332,1.0364583333333333,-0.171875,25
רשת 13,overnight,3-4m,3.8333333333333335,0,1,0.6133333333333331,0.4,0.5200000000000001,0.8478260869565223,0.3478260869565214,30
רשת 13,overnight,3-4m,3.2,1,2,0.40000000000000013,0.4,0.40000000000000013,1.0,2.220446049250313e-16,30
רשת 13,overnight,3-4m,3.2,1,2,0.36999999999999994,0.44000000000000006,0.348,0.9405405405405406,-0.18918918918918948,30
רשת 13,overnight,3-4m,3.65,0,1,0.5966666666666666,0.5,0.5400000000000001,0.9050279329608942,0.16201117318435743,30
רשת 13,morning,3-4m,3.816666666666667,0,1,1.5566666666666669,1.54,1.7199999999999995,1.10492505353319,0.010706638115631772,30
רשת 13,morning,<1m,0.9333333333333332,0,1,1.9136363636363634,1.7,1.8933333333333329,0.9893903404592239,0.1116389548693586,22
רשת 13,morning,6-9m,6.233333333333333,1,2,1.942307692307692,1.7857142857142858,1.893333333333333,0.9747854785478548,0.08062234794908041,26
רשת 13,morning,6-9m,7.7,0,1,1.8714285714285712,1.5555555555555556,1.6533333333333333,0.8834605597964378,0.16878710771840533,28
רשת 13,morning,<1m,0.9333333333333332,0,1,1.5449999999999997,1.4,1.3666666666666665,0.8845738942826322,0.09385113268608403,20
רשת 13,morning,6-9m,6.2,0,1,1.5,1.2875,1.3666666666666665,0.911111111111111,0.1416666666666666,24
רשת 13,morning,6-9m,6.133333333333334,1,2,1.2892857142857144,1.1,1.2285714285714284,0.9529085872576175,0.1468144044321329,28
רשת 13,morning,<1m,0.2,0,1,1.3541666666666667,1.5,1.4599999999999997,1.0781538461538458,-0.10769230769230753,24
רשת 13,morning,<1m,0.2166666666666666,0,1,1.3541666666666667,1.55,1.4599999999999997,1.0781538461538458,-0.1446153846153846,24
רשת 13,morning,6-9m,7.383333333333334,0,1,1.360714285714286,1.525,1.5066666666666666,1.107261592300962,-0.12073490813648258,28
רשת 13,morning,4-6m,5.516666666666667,1,2,1.4066666666666663,0.9666666666666668,1.2822222222222222,0.911532385466035,0.31279620853080536,30
רשת 13,morning,<1m,0.2,0,1,1.641379310344827,2.2,1.8266666666666667,1.112885154061625,-0.3403361344537821,29
רשת 13,morning,<1m,0.2166666666666666,0,1,1.6299999999999994,2.1,1.8266666666666667,1.1206543967280167,-0.28834355828220914,30
רשת 13,morning,6-9m,7.316666666666666,1,2,1.1766666666666667,1.2444444444444445,1.111851851851852,0.9449165879760782,-0.0576015108593011,30
רשת 13,morning,<1m,0.2,0,1,1.0733333333333333,1.5,1.3800000000000001,1.285714285714286,-0.39751552795031064,30
רשת 13,morning,<1m,0.2166666666666666,0,1,1.0733333333333333,1.5,1.3800000000000001,1.285714285714286,-0.39751552795031064,30
רשת 13,morning,4-6m,5.216666666666667,1,2,0.9310344827586208,0.6666666666666666,0.8644444444444442,0.9284773662551438,0.28395061728395077,29
רשת 13,afternoon,<1m,0.2,0,1,1.0965517241379308,1.6,1.2333333333333334,1.1247379454926627,-0.45911949685534625,29
רשת 13,afternoon,<1m,0.2,0,1,1.0896551724137928,1.3,1.2333333333333334,1.1318565400843885,-0.19303797468354467,29
רשת 13,afternoon,4-6m,4.216666666666667,1,2,1.1233333333333335,1.28,1.210666666666667,1.0777448071216618,-0.1394658753709197,30
רשת 13,afternoon,<1m,0.2,0,1,1.2045454545454544,1.4,1.4266666666666665,1.1844025157232705,-0.1622641509433964,22
רשת 13,afternoon,<1m,0.2,0,1,1.218181818181818,1.6,1.4266666666666665,1.1711442786069652,-0.31343283582089576,22
רשת 13,afternoon,4-6m,5.883333333333334,0,1,1.2857142857142854,1.542857142857143,1.4266666666666663,1.1096296296296297,-0.2000000000000004,28
רשת 13,afternoon,4-6m,4.533333333333333,0,1,1.21,1.1400000000000001,1.0733333333333333,0.8870523415977961,0.057851239669421406,30
רשת 13,afternoon,<1m,0.2,0,1,1.289655172413793,1.2,1.1866666666666665,0.9201426024955436,0.06951871657754005,29
רשת 13,afternoon,<1m,0.2,0,1,1.2827586206896553,0.9,1.1866666666666665,0.9250896057347668,0.2983870967741936,29
רשת 13,afternoon,9m+,9.633333333333333,0,1,1.6433333333333335,1.1400000000000001,1.2933333333333332,0.7870182555780931,0.3062880324543611,30
רשת 13,afternoon,4-6m,5.15,0,1,2.6620689655172414,2.5,2.4999999999999996,0.9391191709844557,0.060880829015544036,29
רשת 13,afternoon,<1m,0.2166666666666666,0,1,2.704166666666667,2.3,2.4999999999999996,0.924499229583975,0.14946070878274287,24
רשת 13,afternoon,6-9m,6.75,0,1,2.3620689655172415,2.225,2.253333333333333,0.9539659367396591,0.05802919708029197,29
רשת 13,afternoon,<1m,0.3666666666666666,0,1,2.3739130434782605,2.2,2.253333333333333,0.9492063492063492,0.073260073260073,23
רשת 13,early_evening,6-9m,8.883333333333333,0,1,2.7137931034482756,2.1499999999999995,2.306666666666666,0.849978822532825,0.20775095298602297,29
רשת 13,early_evening,<1m,0.5,0,1,2.9380952380952383,2.75,2.3066666666666666,0.7850891410048622,0.06401944894651546,21
רשת 13,early_evening,1-2m,2.0,0,1,3.856666666666667,3.266666666666666,3.74,0.9697493517718236,0.15298184961106331,30
רשת 13,early_evening,9m+,9.233333333333333,1,2,5.051724137931035,4.027272727272727,4.325454545454544,0.856233322991002,0.20279242941358988,29
רשת 13,early_evening,<1m,0.9833333333333332,0,1,5.2299999999999995,4.05,4.2733333333333325,0.8170809432759719,0.22562141491395793,20
רשת 13,early_evening,9m+,9.716666666666669,0,1,6.393103448275863,6.159999999999999,6.446666666666668,1.0083782811938153,0.03646170442286967,29
רשת 13,early_evening,<1m,0.7,0,1,6.955,6.2,6.446666666666668,0.9269110951353944,0.10855499640546373,20
רשת 13,early_evening,2-3m,2.3,0,1,8.224137931034482,7.033333333333334,8.260000000000002,1.0043605870020966,0.14479385045422766,29
רשת 13,late_evening,6-9m,9.0,1,2,8.058620689655172,6.11,7.009333333333335,0.869793182142348,0.24180573384681203,29
רשת 13,late_evening,6-9m,7.85,1,2,7.655172413793102,6.566666666666667,7.4081481481481495,0.9677310643977314,0.14219219219219204,29
רשת 13,late_evening,1-2m,1.8166666666666669,0,1,9.6,6.233333333333333,10.020000000000001,1.0437500000000002,0.3506944444444444,29
רשת 13,late_evening,9m+,10.716666666666669,1,2,12.411111111111111,8.016666666666667,10.531111111111114,0.848522829006267,0.35407341092211275,27
רשת 13,late_evening,9m+,11.25,0,1,9.78148148148148,7.041666666666667,7.613333333333333,0.7783415372964787,0.28010223400227174,27
רשת 13,late_evening,6-9m,7.066666666666666,0,1,7.655172413793104,5.074999999999999,6.053333333333333,0.7907507507507506,0.3370495495495497,29
רשת 13,late_evening,6-9m,7.933333333333334,1,2,4.760000000000001,4.844444444444445,4.602962962962963,0.9670090258325552,-0.017740429505135324,30
רשת 13,overnight,6-9m,6.4,0,1,2.8310344827586205,2.6,2.6533333333333338,0.93723101908242,0.08160779537149809,29
רשת 13,overnight,<1m,0.2666666666666666,0,1,2.6478260869565218,2.5,2.6533333333333338,1.0020799124247401,0.05582922824302139,23
רשת 13,overnight,4-6m,5.166666666666667,1,2,2.39,2.4857142857142853,2.4161904761904753,1.0109583582386925,-0.04004781829049597,30
רשת 13,overnight,3-4m,3.3333333333333335,1,2,1.220689655172414,1.3,1.2366666666666668,1.0130885122410545,-0.06497175141242928,29
רשת 13,overnight,3-4m,3.466666666666667,0,1,1.1933333333333336,1.2,1.1999999999999997,1.0055865921787706,-0.005586592178770777,30
רשת 13,overnight,2-3m,2.15,0,1,0.5400000000000001,0.4000000000000001,0.5066666666666668,0.9382716049382717,0.2592592592592593,30
רשת 13,overnight,1-2m,1.5833333333333333,0,1,0.8766666666666667,0.9500000000000001,0.9000000000000001,1.0266159695817492,-0.08365019011406849,30
