break_id,phase,offset,rel_s,rel_c,rel_g,rel_raw
22,pre,-4,1.036730197282256,1.0687973545675746,1.036730197282256,1.0161290322580645
22,pre,-3,1.0353158313923756,1.0159171676496412,1.0353158313923756,1.0161290322580645
22,pre,-2,1.1231910940440193,1.1277403028672992,1.1231910940440193,1.1129032258064515
22,pre,-1,0.8414930745636052,0.8563425294830593,0.8414930745636052,0.8709677419354838
22,leave,0,0.7815988473876405,0.808846979784378,0.7815988473876405,0.8225806451612903
22,leave,1,0.8254748053777499,0.8731892872780844,0.8254748053777499,0.8709677419354838
22,leave,2,0.8192369605008398,0.866437823716656,0.8192369605008398,0.8709677419354838
22,leave,3,0.9415465315268131,0.9817459863222517,0.9254713468422089,1.0161290322580645
22,return,1,0.8508198255621416,0.8740256754842896,0.8173947609864861,0.9193548387096773
22,return,2,0.802064299183313,0.835224535657298,0.7855967954561195,0.8709677419354838
22,return,3,0.7981277872854807,0.8425510666718359,0.7952006682612065,0.8709677419354838
22,return,4,0.8857218772299386,0.9476027687740182,0.8967109824064886,0.9677419354838709
22,return,5,0.8835562980680072,0.9488955419919909,0.8868086525394231,0.9677419354838709
22,return,6,0.8824774747492427,0.950330947340244,0.8955998163812018,0.9677419354838709
22,return,7,0.8814012827068656,0.9355398041909795,0.8857218772299386,0.9677419354838709
22,return,8,0.922097818238896,0.9874396981522914,0.9357416823805319,1.0161290322580645
23,pre,-6,0.8914386609037678,0.8797006951664132,0.8780074936282719,0.8852459016393444
23,pre,-5,0.9892735684049168,0.9893843203177644,0.9900884061041169,0.9836065573770493
23,pre,-4,0.9868548066239756,0.9907340942881843,0.9791549145029671,0.9836065573770493
23,pre,-3,0.9856498557001366,0.9922327893022346,0.9888615307557846,0.9836065573770493
23,pre,-2,0.9844478436809903,0.9767894774064799,0.9779549697548018,0.9836065573770493
23,pre,-1,1.0299023006188732,1.0309777332912853,1.0331834994894133,1.0327868852459017
23,leave,0,1.127988234011147,1.1105575861439159,1.1150825560363378,1.1311475409836065
23,leave,1,1.2260741674034206,1.2321738990189726,1.2179658963979214,1.2295081967213115
23,leave,2,1.1211767108589057,1.11428754721079,1.1083489657221086,1.1311475409836065
23,return,1,1.2508002400046907,1.2502589305353076,1.2364894301738898,1.278688524590164
23,return,2,1.2375252374574712,1.2369896730178338,1.2233663112215727,1.278688524590164
23,return,3,1.2132039322126422,1.2126788933169053,1.1993232738912065,1.278688524590164
23,return,4,1.360529042390582,1.3402083901160706,1.3449627898650307,1.4754098360655739
23,return,5,1.2501616421966557,1.217490256250063,1.2358581387697847,1.3770491803278688
23,return,6,1.006961203931491,0.9727939983815663,0.9954402353263013,1.180327868852459
23,return,7,0.9900201899659771,0.9607812494646857,0.9786930489772582,1.278688524590164
23,return,8,0.9319905873569589,0.9315872493065037,0.9213273818080763,1.278688524590164
23,return,9,1.0036821709998018,0.9663447652870779,0.9557021021795428,1.3770491803278688
23,return,10,1.075373754642645,1.0153916262769,1.0042087944462057,1.4754098360655739
24,pre,-6,0.9278244578711468,0.9220920914059234,0.9220920914059234,0.9863013698630138
24,pre,-5,0.906883975315027,0.906883975315027,0.906883975315027,0.9452054794520548
24,pre,-4,0.8810206788709004,0.8810206788709004,0.8810206788709004,0.9041095890410961
24,pre,-3,0.974561883920626,0.974561883920626,0.974561883920626,0.9863013698630138
24,pre,-2,1.1151059127213236,1.1151059127213236,1.1151059127213236,1.1095890410958906
24,pre,-1,0.9103322033580501,0.9103322033580501,0.9103322033580501,0.9041095890410961
24,leave,0,0.8315268541570449,0.813652912432174,0.8387366245688113,0.8219178082191781
24,leave,1,0.8806734557972519,0.844687004523401,0.8731031968648972,0.8630136986301371
24,leave,2,0.8892403182077309,0.8605911531441345,0.8892403182077309,0.8630136986301371
24,return,1,0.7205621459172952,0.7125000794108499,0.7205621459172952,0.6986301369863014
24,return,2,0.7659313339904043,0.7659313339904043,0.7659313339904043,0.7397260273972603
24,return,3,0.7312424148785198,0.7312424148785198,0.7312424148785198,0.6986301369863014
24,return,4,0.6902744232328452,0.6916453754140425,0.6916453754140425,0.6575342465753425
24,return,5,0.733416574684898,0.7452339615881793,0.7452339615881793,0.6986301369863014
24,return,6,0.733416574684898,0.755891035604762,0.755891035604762,0.6986301369863014
