channel,channel_name,program_type,break_position,break_length,daypart,date,hour,len_min,break_seconds,num_spots,shed,log_effect,observed_ratio,expected_ratio,ordinal,first_break,prog_key,cluster,start_min
כאן 11,Other_last_standard,Other,last,standard,overnight,2024-11-22,1,2.35,141.0,4,0.5249456488403023,-0.5249456488403023,1.0,1.6903669724770642,1.0,1,"('כאן 11', '2024-11-22', 5)","('כאן 11', '2024-11-22', 5)",2024-11-22 01:54:00
כאן 11,Other_first_standard,Other,first,standard,overnight,2024-11-22,2,2.4833333333333334,149.0,5,0.050458221270129056,-0.050458221270129056,0.8333333333333334,0.8764607679465777,1.0,1,"('כאן 11', '2024-11-22', 8)","('כאן 11', '2024-11-22', 8)",2024-11-22 02:15:00
כאן 11,Other_middle_long,Other,middle,long,overnight,2024-11-22,2,3.283333333333333,197.0,5,-0.056776515802082005,0.056776515802082005,1.0,0.9448051948051948,1.0,1,"('כאן 11', '2024-11-22', 12)","('כאן 11', '2024-11-22', 12)",2024-11-22 02:56:00
כאן 11,Other_last_standard,Other,last,standard,overnight,2024-11-22,5,2.8666666666666667,172.0,4,-0.01699757636857102,0.01699757636857102,1.0,0.9831460674157304,2.0,0,"('כאן 11', '2024-11-22', 20)","('כאן 11', '2024-11-22', 20)",2024-11-22 05:38:00
כאן 11,PrimeShow2_middle_long,PrimeShow2,middle,long,afternoon,2024-11-22,12,3.0,180.0,5,0.10331861516481676,-0.10331861516481676,0.8888888888888891,0.9856396866840732,1.0,1,"('כאן 11', '2024-11-22', 31)","('כאן 11', '2024-11-22', 31)",2024-11-22 12:30:00
כאן 11,PrimeShow2_last_long,PrimeShow2,last,long,afternoon,2024-11-22,12,3.1166666666666667,187.0,5,0.1508228897345839,-0.1508228897345839,0.8333333333333331,0.9689922480620156,2.0,0,"('כאן 11', '2024-11-22', 31)","('כאן 11', '2024-11-22', 31)",2024-11-22 12:41:00
כאן 11,Other_middle_standard,Other,middle,standard,afternoon,2024-11-22,13,2.8333333333333335,170.0,5,-0.3968743967710362,0.3968743967710362,1.5238095238095242,1.0246376811594202,1.0,1,"('כאן 11', '2024-11-22', 34)","('כאן 11', '2024-11-22', 34)",2024-11-22 13:15:00
כאן 11,Other_last_long,Other,last,long,afternoon,2024-11-22,14,3.05,183.0,6,-0.1514032813099895,0.1514032813099895,1.087719298245614,0.9348958333333333,1.0,1,"('כאן 11', '2024-11-22', 38)","('כאן 11', '2024-11-22', 38)",2024-11-22 14:03:00
כאן 11,Other_middle_standard,Other,middle,standard,afternoon,2024-11-22,14,2.0,120.0,4,0.13115479389101278,-0.13115479389101278,0.8679245283018867,0.9895591647331785,1.0,1,"('כאן 11', '2024-11-22', 40)","('כאן 11', '2024-11-22', 40)",2024-11-22 14:34:00
כאן 11,Other_last_standard,Other,last,standard,afternoon,2024-11-22,15,2.933333333333333,176.0,6,-0.08012568489633662,0.08012568489633662,1.0952380952380953,1.010905125408942,1.0,1,"('כאן 11', '2024-11-22', 42)","('כאן 11', '2024-11-22', 42)",2024-11-22 15:12:00
כאן 11,PrimeShow2_first_standard,PrimeShow2,first,standard,afternoon,2024-11-22,16,2.3666666666666667,142.0,6,-0.20505865832052836,0.20505865832052836,1.181818181818182,0.9627085377821392,1.0,1,"('כאן 11', '2024-11-22', 48)","('כאן 11', '2024-11-22', 48)",2024-11-22 16:18:00
כאן 11,PrimeShow2_last_standard,PrimeShow2,last,standard,afternoon,2024-11-22,16,2.9,174.0,6,-0.12067216731572636,0.12067216731572636,1.175,1.0414312617702448,2.0,0,"('כאן 11', '2024-11-22', 48)","('כאן 11', '2024-11-22', 48)",2024-11-22 16:42:00
כאן 11,Other_first_standard,Other,first,standard,early_evening,2024-11-22,17,2.7666666666666666,166.0,8,-0.13052390236112513,0.13052390236112513,1.2708333333333333,1.1153284671532846,1.0,1,"('כאן 11', '2024-11-22', 51)","('כאן 11', '2024-11-22', 51)",2024-11-22 17:24:00
כאן 11,Other_first_standard,Other,first,standard,early_evening,2024-11-22,17,2.466666666666667,148.0,7,0.2748125773459563,-0.2748125773459563,0.7413793103448276,0.9758656873032528,2.0,0,"('כאן 11', '2024-11-22', 51)","('כאן 11', '2024-11-22', 51)",2024-11-22 17:55:00
כאן 11,Other_middle_standard,Other,middle,standard,early_evening,2024-11-22,18,2.8666666666666667,172.0,8,0.44360368549360535,-0.44360368549360535,0.6166666666666666,0.9609595484477894,3.0,0,"('כאן 11', '2024-11-22', 51)","('כאן 11', '2024-11-22', 51)",2024-11-22 18:11:00
כאן 11,Other_middle_standard,Other,middle,standard,early_evening,2024-11-22,18,2.5,150.0,7,0.3429298236371113,-0.3429298236371113,0.7142857142857143,1.006478482184174,4.0,0,"('כאן 11', '2024-11-22', 51)","('כאן 11', '2024-11-22', 51)",2024-11-22 18:32:00
כאן 11,Other_last_standard,Other,last,standard,early_evening,2024-11-22,18,2.7,162.0,6,0.45144183631077317,-0.45144183631077317,0.8529411764705883,1.3396081444487131,5.0,0,"('כאן 11', '2024-11-22', 51)","('כאן 11', '2024-11-22', 51)",2024-11-22 18:59:00
כאן 11,News_last_short,News,last,short,late_evening,2024-11-22,21,1.4166666666666667,85.0,2,-0.06133297406104629,0.06133297406104629,1.0068493150684932,0.946951871657754,1.0,1,"('כאן 11', '2024-11-22', 57)","('כאן 11', '2024-11-22', 57)",2024-11-22 21:58:00
כאן 11,PrimeShow2_middle_long,PrimeShow2,middle,long,late_evening,2024-11-22,22,3.25,195.0,9,-0.10665197459869838,0.10665197459869838,0.986842105263158,0.8870116156282999,1.0,1,"('כאן 11', '2024-11-22', 59)","('כאן 11', '2024-11-22', 59)",2024-11-22 22:30:00
כאן 11,PrimeShow2_last_standard,PrimeShow2,last,standard,late_evening,2024-11-22,22,2.816666666666667,169.0,8,-0.060089035599148355,0.060089035599148355,1.0074074074074073,0.9486560992419021,2.0,0,"('כאן 11', '2024-11-22', 59)","('כאן 11', '2024-11-22', 59)",2024-11-22 22:51:00
כאן 11,Other_last_long,Other,last,long,late_evening,2024-11-22,23,3.1,186.0,6,0.07110367585908367,-0.07110367585908367,0.8295454545454546,0.890676762896356,1.0,1,"('כאן 11', '2024-11-22', 62)","('כאן 11', '2024-11-22', 62)",2024-11-22 23:20:00
כאן 11,PrimeShow1_middle_standard,PrimeShow1,middle,standard,late_evening,2024-11-22,23,2.8833333333333333,173.0,7,-0.03965387782169351,0.03965387782169351,0.9696969696969696,0.9319971367215462,1.0,1,"('כאן 11', '2024-11-22', 65)","('כאן 11', '2024-11-22', 65)",2024-11-22 23:51:00
כאן 11,Other_first_standard,Other,first,standard,overnight,2024-11-23,0,1.6833333333333333,101.0,4,-0.12009030133288688,0.12009030133288688,1.1025641025641026,0.9777983348751155,1.0,1,"('כאן 11', '2024-11-23', 0)","('כאן 11', '2024-11-23', 0)",2024-11-23 00:14:00
כאן 11,Other_first_standard,Other,first,standard,overnight,2024-11-23,0,2.2666666666666666,136.0,3,0.2552225915356647,-0.2552225915356647,0.7499999999999999,0.9680616740088105,1.0,1,"('כאן 11', '2024-11-23', 1)","('כאן 11', '2024-11-23', 1)",2024-11-23 00:35:00
כאן 11,Other_middle_standard,Other,middle,standard,overnight,2024-11-23,1,2.316666666666667,139.0,4,0.22002342397796587,-0.22002342397796587,0.7500000000000001,0.9345794392523363,1.0,1,"('כאן 11', '2024-11-23', 2)","('כאן 11', '2024-11-23', 2)",2024-11-23 01:18:00
כאן 11,Other_last_standard,Other,last,standard,overnight,2024-11-23,1,2.683333333333333,161.0,4,-0.12260232209233252,0.12260232209233252,1.0,0.8846153846153845,2.0,0,"('כאן 11', '2024-11-23', 2)","('כאן 11', '2024-11-23', 2)",2024-11-23 01:38:00
כאן 11,Other_middle_standard,Other,middle,standard,overnight,2024-11-23,2,1.7666666666666666,106.0,3,-0.11778303565638351,0.11778303565638351,1.0,0.8888888888888888,1.0,1,"('כאן 11', '2024-11-23', 6)","('כאן 11', '2024-11-23', 6)",2024-11-23 02:13:00
כאן 11,Other_middle_standard,Other,middle,standard,overnight,2024-11-23,2,2.5833333333333335,155.0,4,-0.009337135995940186,0.009337135995940186,1.0,0.9907063197026019,1.0,1,"('כאן 11', '2024-11-23', 8)","('כאן 11', '2024-11-23', 8)",2024-11-23 02:47:00
כאן 11,Other_last_standard,Other,last,standard,overnight,2024-11-23,3,2.6666666666666665,160.0,4,-0.07299778608354743,0.07299778608354743,1.0,0.9296028880866428,2.0,0,"('כאן 11', '2024-11-23', 8)","('כאן 11', '2024-11-23', 8)",2024-11-23 03:07:00
כאן 11,Other_last_standard,Other,last,standard,overnight,2024-11-23,4,2.1666666666666665,130.0,4,-0.7624589804501739,0.7624589804501739,2.0,0.9330357142857145,2.0,0,"('כאן 11', '2024-11-23', 11)","('כאן 11', '2024-11-23', 11)",2024-11-23 04:02:00
כאן 11,Other_middle_standard,Other,middle,standard,overnight,2024-11-23,4,2.566666666666667,154.0,4,0.6049636079138816,-0.6049636079138816,0.5714285714285715,1.0463917525773194,1.0,1,"('כאן 11', '2024-11-23', 14)","('כאן 11', '2024-11-23', 14)",2024-11-23 04:34:00
כאן 11,Other_last_standard,Other,last,standard,overnight,2024-11-23,4,1.7666666666666666,106.0,3,-0.5779514684685128,0.5779514684685128,2.0,1.122093023255814,2.0,0,"('כאן 11', '2024-11-23', 14)","('כאן 11', '2024-11-23', 14)",2024-11-23 04:55:00
כאן 11,Other_last_standard,Other,last,standard,overnight,2024-11-23,5,1.85,111.0,3,0.06001800972625274,-0.06001800972625274,1.0,1.0618556701030926,1.0,1,"('כאן 11', '2024-11-23', 20)","('כאן 11', '2024-11-23', 20)",2024-11-23 05:51:00
כאן 11,Other_middle_long,Other,middle,long,morning,2024-11-23,7,3.0,180.0,5,0.1366543164243586,-0.1366543164243586,0.9411764705882353,1.0789946140035909,1.0,1,"('כאן 11', '2024-11-23', 23)","('כאן 11', '2024-11-23', 23)",2024-11-23 07:30:00
כאן 11,Other_last_standard,Other,last,standard,morning,2024-11-23,7,2.683333333333333,161.0,4,0.3322705497675129,-0.3322705497675129,0.7500000000000001,1.0455974842767297,2.0,0,"('כאן 11', '2024-11-23', 23)","('כאן 11', '2024-11-23', 23)",2024-11-23 07:41:00
כאן 11,Other_middle_standard,Other,middle,standard,morning,2024-11-23,8,2.9,174.0,5,0.20016691711396473,-0.20016691711396473,0.8888888888888891,1.0858725761772852,1.0,1,"('כאן 11', '2024-11-23', 26)","('כאן 11', '2024-11-23', 26)",2024-11-23 08:06:00
כאן 11,Other_first_standard,Other,first,standard,morning,2024-11-23,8,2.683333333333333,161.0,4,0.3462961744660498,-0.3462961744660498,0.6785714285714286,0.959378733572282,1.0,1,"('כאן 11', '2024-11-23', 28)","('כאן 11', '2024-11-23', 28)",2024-11-23 08:38:00
כאן 11,Other_middle_standard,Other,middle,standard,morning,2024-11-23,8,2.35,141.0,4,0.25129648381901515,-0.25129648381901515,0.8421052631578948,1.082687338501292,2.0,0,"('כאן 11', '2024-11-23', 28)","('כאן 11', '2024-11-23', 28)",2024-11-23 08:58:00
כאן 11,Other_last_standard,Other,last,standard,morning,2024-11-23,9,1.9166666666666667,115.0,4,-0.018037624316547797,0.018037624316547797,1.0,0.9821240799158779,1.0,1,"('כאן 11', '2024-11-23', 33)","('כאן 11', '2024-11-23', 33)",2024-11-23 09:54:00
כאן 11,PrimeShow2_last_standard,PrimeShow2,last,standard,afternoon,2024-11-23,12,2.9166666666666665,175.0,4,0.5082078212239117,-0.5082078212239117,0.6000000000000002,0.9973856209150328,1.0,1,"('כאן 11', '2024-11-23', 37)","('כאן 11', '2024-11-23', 37)",2024-11-23 12:42:00
כאן 11,Other_first_standard,Other,first,standard,afternoon,2024-11-23,13,2.8666666666666667,172.0,5,-0.7884257503059469,0.7884257503059469,2.25,1.0227596017069702,1.0,1,"('כאן 11', '2024-11-23', 41)","('כאן 11', '2024-11-23', 41)",2024-11-23 13:14:00
כאן 11,Other_last_standard,Other,last,standard,afternoon,2024-11-23,13,2.566666666666667,154.0,5,-0.1417479131102155,0.1417479131102155,1.25,1.0848000000000002,2.0,0,"('כאן 11', '2024-11-23', 41)","('כאן 11', '2024-11-23', 41)",2024-11-23 13:39:00
כאן 11,Other_middle_standard,Other,middle,standard,afternoon,2024-11-23,14,2.466666666666667,148.0,5,0.3963029337742657,-0.3963029337742657,0.6875000000000001,1.0218446601941749,1.0,1,"('כאן 11', '2024-11-23', 44)","('כאן 11', '2024-11-23', 44)",2024-11-23 14:26:00
כאן 11,Other_last_long,Other,last,long,afternoon,2024-11-23,14,3.066666666666667,184.0,5,-0.021852508437623378,0.021852508437623378,1.0,0.9783845278725827,2.0,0,"('כאן 11', '2024-11-23', 44)","('כאן 11', '2024-11-23', 44)",2024-11-23 14:45:00
כאן 11,Other_last_standard,Other,last,standard,afternoon,2024-11-23,15,2.8666666666666667,172.0,5,0.20671645619157206,-0.20671645619157206,0.8636363636363635,1.0619565217391302,1.0,1,"('כאן 11', '2024-11-23', 47)","('כאן 11', '2024-11-23', 47)",2024-11-23 15:23:00
כאן 11,Other_last_standard,Other,last,standard,afternoon,2024-11-23,15,1.9666666666666666,118.0,4,0.10130270710038541,-0.10130270710038541,1.0000000000000002,1.1066115702479338,1.0,1,"('כאן 11', '2024-11-23', 49)","('כאן 11', '2024-11-23', 49)",2024-11-23 15:52:00
כאן 11,Other_first_standard,Other,first,standard,afternoon,2024-11-23,16,2.433333333333333,146.0,6,0.20592435626906125,-0.20592435626906125,0.8055555555555556,0.9897540983606555,1.0,1,"('כאן 11', '2024-11-23', 51)","('כאן 11', '2024-11-23', 51)",2024-11-23 16:26:00
כאן 11,Other_middle_standard,Other,middle,standard,afternoon,2024-11-23,16,2.9166666666666665,175.0,5,0.03025891521288972,-0.03025891521288972,0.9736842105263159,1.0035971223021583,2.0,0,"('כאן 11', '2024-11-23', 51)","('כאן 11', '2024-11-23', 51)",2024-11-23 16:44:00
כאן 11,Other_middle_standard,Other,middle,standard,early_evening,2024-11-23,17,2.566666666666667,154.0,8,0.04137423843118311,-0.04137423843118311,1.0,1.0422420796100733,3.0,0,"('כאן 11', '2024-11-23', 51)","('כאן 11', '2024-11-23', 51)",2024-11-23 17:10:00
כאן 11,Other_last_standard,Other,last,standard,early_evening,2024-11-23,17,2.5833333333333335,155.0,7,-0.05108540344045271,0.05108540344045271,1.0666666666666667,1.0135440180586905,4.0,0,"('כאן 11', '2024-11-23', 51)","('כאן 11', '2024-11-23', 51)",2024-11-23 17:42:00
כאן 11,News_first_standard,News,first,standard,early_evening,2024-11-23,18,2.533333333333333,152.0,8,0.1423126840042205,-0.1423126840042205,0.8686131386861313,1.0014563106796115,1.0,1,"('כאן 11', '2024-11-23', 56)","('כאן 11', '2024-11-23', 56)",2024-11-23 18:14:00
כאן 11,News_last_short,News,last,short,late_evening,2024-11-23,21,0.8166666666666667,49.0,2,-0.10373353585315495,0.10373353585315495,1.2479338842975207,1.1249693100908422,1.0,1,"('כאן 11', '2024-11-23', 59)","('כאן 11', '2024-11-23', 59)",2024-11-23 21:28:00
כאן 11,PrimeShow2_last_long,PrimeShow2,last,long,late_evening,2024-11-23,21,3.5833333333333335,215.0,9,0.05060603537840669,-0.05060603537840669,0.916083916083916,0.9636363636363636,1.0,1,"('כאן 11', '2024-11-23', 61)","('כאן 11', '2024-11-23', 61)",2024-11-23 21:58:00
כאן 11,Other_middle_long,Other,middle,long,late_evening,2024-11-23,22,3.216666666666667,193.0,9,0.0979576691882985,-0.0979576691882985,0.8636363636363634,0.9525184472248959,1.0,1,"('כאן 11', '2024-11-23', 63)","('כאן 11', '2024-11-23', 63)",2024-11-23 22:43:00
כאן 11,Other_last_standard,Other,last,standard,late_evening,2024-11-23,22,1.95,117.0,3,0.21695724162234412,-0.21695724162234412,0.7702702702702703,0.9568998109640834,2.0,0,"('כאן 11', '2024-11-23', 63)","('כאן 11', '2024-11-23', 63)",2024-11-23 22:59:00
כאן 11,PrimeShow1_middle_standard,PrimeShow1,middle,standard,late_evening,2024-11-23,23,2.6,156.0,5,-0.279055131816258,0.279055131816258,1.3333333333333333,1.0086642599277977,1.0,1,"('כאן 11', '2024-11-23', 67)","('כאן 11', '2024-11-23', 67)",2024-11-23 23:45:00
כאן 11,Other_first_standard,Other,first,standard,overnight,2024-11-24,0,1.85,111.0,3,-0.46428458404800993,0.46428458404800993,1.5555555555555554,0.9777983348751155,1.0,1,"('כאן 11', '2024-11-24', 0)","('כאן 11', '2024-11-24', 0)",2024-11-24 00:14:00
כאן 11,Other_middle_standard,Other,middle,standard,overnight,2024-11-24,0,2.8333333333333335,170.0,5,-0.9362404991374937,0.9362404991374937,2.3846153846153846,0.935005701254276,1.0,1,"('כאן 11', '2024-11-24', 1)","('כאן 11', '2024-11-24', 1)",2024-11-24 00:39:00
כאן 11,Other_last_standard,Other,last,standard,overnight,2024-11-24,1,1.8166666666666667,109.0,3,0.3378064596343495,-0.3378064596343495,0.6666666666666666,0.9345794392523363,1.0,1,"('כאן 11', '2024-11-24', 3)","('כאן 11', '2024-11-24', 3)",2024-11-24 01:18:00
כאן 11,Other_middle_standard,Other,middle,standard,overnight,2024-11-24,1,2.4,144.0,3,-0.04036422385536035,0.04036422385536035,1.0,0.9604395604395604,1.0,1,"('כאן 11', '2024-11-24', 5)","('כאן 11', '2024-11-24', 5)",2024-11-24 01:46:00
כאן 11,Other_last_standard,Other,last,standard,overnight,2024-11-24,2,2.1333333333333333,128.0,3,-0.089298137647697,0.089298137647697,1.0384615384615385,0.9497487437185931,1.0,1,"('כאן 11', '2024-11-24', 7)","('כאן 11', '2024-11-24', 7)",2024-11-24 02:34:00
כאן 11,Other_last_standard,Other,last,standard,overnight,2024-11-24,3,2.65,159.0,4,-0.09654869154149598,0.09654869154149598,1.032258064516129,0.9372549019607841,1.0,1,"('כאן 11', '2024-11-24', 9)","('כאן 11', '2024-11-24', 9)",2024-11-24 03:11:00
כאן 11,Other_middle_standard,Other,middle,standard,overnight,2024-11-24,3,2.066666666666667,124.0,3,0.004514680354526613,-0.004514680354526613,1.0,1.004524886877828,1.0,1,"('כאן 11', '2024-11-24', 12)","('כאן 11', '2024-11-24', 12)",2024-11-24 03:55:00
כאן 11,Other_last_standard,Other,last,standard,overnight,2024-11-24,4,1.85,111.0,3,0.04752514186284506,-0.04752514186284506,1.0,1.0486725663716812,2.0,0,"('כאן 11', '2024-11-24', 12)","('כאן 11', '2024-11-24', 12)",2024-11-24 04:10:00
כאן 11,Other_middle_standard,Other,middle,standard,overnight,2024-11-24,5,2.066666666666667,124.0,3,0.02127739844728488,-0.02127739844728488,1.0,1.021505376344086,1.0,1,"('כאן 11', '2024-11-24', 18)","('כאן 11', '2024-11-24', 18)",2024-11-24 05:19:00
כאן 11,Other_first_standard,Other,first,standard,overnight,2024-11-24,5,1.85,111.0,3,0.06755815101129109,-0.06755815101129109,1.0,1.0698924731182795,1.0,1,"('כאן 11', '2024-11-24', 20)","('כאן 11', '2024-11-24', 20)",2024-11-24 05:43:00
כאן 11,PrimeShow1_middle_standard,PrimeShow1,middle,standard,afternoon,2024-11-24,12,2.4166666666666665,145.0,4,0.06643859168185492,-0.06643859168185492,0.9333333333333332,0.9974489795918369,1.0,1,"('כאן 11', '2024-11-24', 26)","('כאן 11', '2024-11-24', 26)",2024-11-24 12:18:00
כאן 11,PrimeShow1_last_standard,PrimeShow1,last,standard,afternoon,2024-11-24,12,2.3,138.0,4,0.3631896249599262,-0.3631896249599262,0.6818181818181818,0.9803921568627452,2.0,0,"('כאן 11', '2024-11-24', 26)","('כאן 11', '2024-11-24', 26)",2024-11-24 12:42:00
כאן 11,Other_middle_standard,Other,middle,standard,afternoon,2024-11-24,15,1.8666666666666667,112.0,4,0.23566216550185806,-0.23566216550185806,0.8055555555555556,1.019629225736096,1.0,1,"('כאן 11', '2024-11-24', 31)","('כאן 11', '2024-11-24', 31)",2024-11-24 15:18:00
כאן 11,Other_last_standard,Other,last,standard,afternoon,2024-11-24,15,1.8666666666666667,112.0,4,0.004976736756888478,-0.004976736756888478,0.9642857142857144,0.9690966719492867,2.0,0,"('כאן 11', '2024-11-24', 31)","('כאן 11', '2024-11-24', 31)",2024-11-24 15:48:00
כאן 11,News_first_standard,News,first,standard,afternoon,2024-11-24,16,2.7333333333333334,164.0,5,-0.12442991312168555,0.12442991312168555,1.129032258064516,0.9969356486210416,1.0,1,"('כאן 11', '2024-11-24', 34)","('כאן 11', '2024-11-24', 34)",2024-11-24 16:15:00
כאן 11,News_middle_standard,News,middle,standard,afternoon,2024-11-24,16,2.6166666666666667,157.0,5,0.46286438423626514,-0.46286438423626514,0.625,0.9928861788617889,2.0,0,"('כאן 11', '2024-11-24', 34)","('כאן 11', '2024-11-24', 34)",2024-11-24 16:24:00
כאן 11,Other_first_standard,Other,first,standard,early_evening,2024-11-24,17,2.4833333333333334,149.0,7,-0.44321008430272835,0.44321008430272835,1.625,1.0432050274941083,1.0,1,"('כאן 11', '2024-11-24', 37)","('כאן 11', '2024-11-24', 37)",2024-11-24 17:16:00
