prog_key,n_breaks,total_seconds,channel,program_type,hour,day,daypart,total_minutes_rounded,n_meas,total_shed,mean_len,n_keyed,fully_measured
"('רשת 13', '2024-11-05', 66)",1,120.0,רשת 13,Other,17,2024-11-05,early_evening,2,1.0,0.003656311203110479,2.0,1,True
"('רשת 13', '2024-11-05', 69)",1,639.0,רשת 13,PrimeShow2,18,2024-11-05,early_evening,11,1.0,-0.07897473309637104,10.65,1,True
"('רשת 13', '2024-11-05', 72)",1,120.0,רשת 13,Other,19,2024-11-05,early_evening,2,1.0,0.13142524995328697,2.0,1,True
"('רשת 13', '2024-11-05', 74)",1,519.0,רשת 13,PrimeShow1,21,2024-11-05,late_evening,9,1.0,0.5611058331064201,8.65,1,True
"('רשת 13', '2024-11-05', 75)",2,598.0,רשת 13,PrimeShow2,21,2024-11-05,late_evening,10,2.0,0.9273660601907302,4.983333333333333,2,True
"('רשת 13', '2024-11-05', 78)",1,604.0,רשת 13,Other,22,2024-11-05,late_evening,10,1.0,0.346025568094836,10.066666666666666,1,True
"('רשת 13', '2024-11-05', 79)",3,1277.0,רשת 13,Other,22,2024-11-05,late_evening,21,3.0,0.15110214719161427,7.094444444444445,3,True
"('רשת 13', '2024-11-06', 2)",1,178.0,רשת 13,Other,0,2024-11-06,overnight,3,1.0,0.1725803861226562,2.966666666666667,1,True
"('רשת 13', '2024-11-06', 4)",1,47.0,רשת 13,Other,1,2024-11-06,overnight,1,1.0,-0.11091144112992632,0.7833333333333333,1,True
"('רשת 13', '2024-11-06', 7)",1,269.0,רשת 13,Other,2,2024-11-06,overnight,4,1.0,0.5525950366422856,4.483333333333333,1,True
"('רשת 13', '2024-11-06', 9)",2,443.0,רשת 13,Other,4,2024-11-06,overnight,7,2.0,0.3747738128976895,3.6916666666666664,2,True
"('רשת 13', '2024-11-06', 42)",1,120.0,רשת 13,Other,17,2024-11-06,early_evening,2,1.0,0.16549933665352434,2.0,1,True
"('רשת 13', '2024-11-06', 48)",1,133.0,רשת 13,Other,19,2024-11-06,early_evening,2,1.0,0.003340552056429285,2.216666666666667,1,True
"('רשת 13', '2024-11-06', 58)",1,438.0,רשת 13,Other,22,2024-11-06,late_evening,7,1.0,0.49080320942399946,7.3,1,True
"('רשת 13', '2024-11-06', 60)",1,448.0,רשת 13,Other,23,2024-11-06,late_evening,7,1.0,-0.04832995028969628,7.466666666666667,1,True
"('רשת 13', '2024-11-06', 62)",1,405.0,רשת 13,Other,23,2024-11-06,late_evening,7,1.0,-0.16712087043114418,6.75,1,True
"('רשת 13', '2024-11-07', 1)",1,265.0,רשת 13,Other,0,2024-11-07,overnight,4,1.0,0.034480272188902705,4.416666666666667,1,True
"('רשת 13', '2024-11-07', 3)",1,227.0,רשת 13,Other,1,2024-11-07,overnight,4,1.0,-0.001280633506415288,3.783333333333333,1,True
"('רשת 13', '2024-11-07', 7)",1,66.0,רשת 13,Other,2,2024-11-07,overnight,1,1.0,-0.07345444854915319,1.1,1,True
"('רשת 13', '2024-11-07', 9)",1,65.0,רשת 13,Other,3,2024-11-07,overnight,1,1.0,-0.08472807047378784,1.0833333333333333,1,True
"('רשת 13', '2024-11-07', 11)",1,85.0,רשת 13,Other,3,2024-11-07,overnight,1,1.0,-0.00941922191649164,1.4166666666666667,1,True
"('רשת 13', '2024-11-07', 18)",1,63.0,רשת 13,Other,5,2024-11-07,overnight,1,1.0,0.2736631512724501,1.05,1,True
"('רשת 13', '2024-11-07', 34)",3,1057.0,רשת 13,Other,10,2024-11-07,morning,18,3.0,-0.3524488134032786,5.872222222222223,3,True
"('רשת 13', '2024-11-07', 52)",1,241.0,רשת 13,Other,13,2024-11-07,afternoon,4,1.0,0.3996041978440031,4.016666666666667,1,True
"('רשת 13', '2024-11-07', 56)",1,453.0,רשת 13,Other,14,2024-11-07,afternoon,8,1.0,-0.29759341323938343,7.55,1,True
"('רשת 13', '2024-11-07', 64)",1,120.0,רשת 13,Other,17,2024-11-07,early_evening,2,1.0,0.17321561638321392,2.0,1,True
"('רשת 13', '2024-11-07', 67)",1,410.0,רשת 13,PrimeShow2,18,2024-11-07,early_evening,7,1.0,0.12481349248524001,6.833333333333333,1,True
"('רשת 13', '2024-11-07', 70)",1,133.0,רשת 13,Other,19,2024-11-07,early_evening,2,1.0,0.22969547138608876,2.216666666666667,1,True
"('רשת 13', '2024-11-07', 71)",2,687.0,רשת 13,News,20,2024-11-07,late_evening,11,2.0,0.23871849856397542,5.725,2,True
"('רשת 13', '2024-11-07', 76)",2,1066.0,רשת 13,Other,22,2024-11-07,late_evening,18,2.0,-0.29211205853392064,8.883333333333333,2,True
"('רשת 13', '2024-11-07', 80)",1,388.0,רשת 13,Other,23,2024-11-07,late_evening,6,1.0,-0.09150045674201335,6.466666666666667,1,True
"('רשת 13', '2024-11-07', 82)",1,405.0,רשת 13,Other,23,2024-11-07,late_evening,7,1.0,-0.0820441055434219,6.75,1,True
"('רשת 13', '2024-11-08', 1)",1,215.0,רשת 13,Other,0,2024-11-08,overnight,4,1.0,-0.15744580176165326,3.5833333333333335,1,True
"('רשת 13', '2024-11-08', 3)",1,297.0,רשת 13,Other,1,2024-11-08,overnight,5,1.0,0.24346875825085168,4.95,1,True
"('רשת 13', '2024-11-08', 5)",1,234.0,רשת 13,Other,2,2024-11-08,overnight,4,1.0,-0.039740328649513997,3.9,1,True
"('רשת 13', '2024-11-08', 7)",1,250.0,רשת 13,Other,3,2024-11-08,overnight,4,1.0,-0.062303883336154865,4.166666666666667,1,True
"('רשת 13', '2024-11-08', 24)",2,779.0,רשת 13,Other,10,2024-11-08,morning,13,2.0,0.013057952710452722,6.491666666666667,2,True
"('רשת 13', '2024-11-08', 34)",1,267.0,רשת 13,Other,12,2024-11-08,afternoon,4,1.0,0.15345570602894176,4.45,1,True
"('רשת 13', '2024-11-08', 36)",1,111.0,רשת 13,Other,12,2024-11-08,afternoon,2,1.0,0.024098822368379277,1.85,1,True
"('רשת 13', '2024-11-08', 41)",1,422.0,רשת 13,Other,13,2024-11-08,afternoon,7,1.0,0.08302946398676267,7.033333333333333,1,True
"('רשת 13', '2024-11-08', 43)",1,329.0,רשת 13,Other,13,2024-11-08,afternoon,5,1.0,-0.02613794274347668,5.483333333333333,1,True
"('רשת 13', '2024-11-08', 48)",2,402.0,רשת 13,Other,15,2024-11-08,afternoon,7,2.0,-0.33233970676722285,3.35,2,True
"('רשת 13', '2024-11-08', 54)",2,622.0,רשת 13,Other,21,2024-11-08,late_evening,10,2.0,0.4081331215034932,5.183333333333334,2,True
"('רשת 13', '2024-11-08', 57)",1,276.0,רשת 13,Other,22,2024-11-08,late_evening,5,1.0,0.0014145671136771322,4.6,1,True
"('רשת 13', '2024-11-08', 59)",1,317.0,רשת 13,Other,22,2024-11-08,late_evening,5,1.0,0.6535628815910602,5.283333333333333,1,True
"('רשת 13', '2024-11-08', 61)",1,231.0,רשת 13,Other,23,2024-11-08,late_evening,4,1.0,0.497962188420044,3.85,1,True
"('רשת 13', '2024-11-08', 63)",1,317.0,רשת 13,Other,23,2024-11-08,late_evening,5,1.0,-0.17275677077434823,5.283333333333333,1,True
"('רשת 13', '2024-11-09', 3)",1,458.0,רשת 13,Other,0,2024-11-09,overnight,8,1.0,0.15896364033226726,7.633333333333334,1,True
"('רשת 13', '2024-11-09', 5)",1,287.0,רשת 13,Other,0,2024-11-09,overnight,5,1.0,-0.10949388763456883,4.783333333333333,1,True
"('רשת 13', '2024-11-09', 6)",1,257.0,רשת 13,Other,1,2024-11-09,overnight,4,1.0,0.03220086837854638,4.283333333333333,1,True
"('רשת 13', '2024-11-09', 10)",1,262.0,רשת 13,Other,2,2024-11-09,overnight,4,1.0,0.17757095403535675,4.366666666666666,1,True
"('רשת 13', '2024-11-09', 13)",1,261.0,רשת 13,Other,3,2024-11-09,overnight,4,1.0,0.06947008457164656,4.35,1,True
"('רשת 13', '2024-11-09', 15)",1,237.0,רשת 13,Other,3,2024-11-09,overnight,4,1.0,-0.01886848430438258,3.95,1,True
"('רשת 13', '2024-11-09', 19)",2,430.0,רשת 13,Other,5,2024-11-09,overnight,7,2.0,0.35932320967229237,3.583333333333333,2,True
"('רשת 13', '2024-11-09', 22)",1,186.0,רשת 13,Other,6,2024-11-09,morning,3,1.0,-0.2800397756262137,3.1,1,True
"('רשת 13', '2024-11-09', 24)",2,340.0,רשת 13,Other,6,2024-11-09,morning,6,2.0,-0.1494210192513702,2.8333333333333335,2,True
"('רשת 13', '2024-11-09', 27)",1,71.0,רשת 13,Other,7,2024-11-09,morning,1,1.0,0.47485574077318743,1.1833333333333333,1,True
"('רשת 13', '2024-11-09', 29)",1,257.0,רשת 13,Other,8,2024-11-09,morning,4,1.0,-0.10450427405526559,4.283333333333333,1,True
"('רשת 13', '2024-11-09', 31)",1,119.0,רשת 13,Other,8,2024-11-09,morning,2,1.0,0.20698584117367558,1.9833333333333334,1,True
"('רשת 13', '2024-11-09', 45)",1,75.0,רשת 13,Other,13,2024-11-09,afternoon,1,1.0,0.23674323448578166,1.25,1,True
"('רשת 13', '2024-11-09', 46)",1,111.0,רשת 13,Other,13,2024-11-09,afternoon,2,1.0,0.07038353018383894,1.85,1,True
"('רשת 13', '2024-11-09', 55)",1,337.0,רשת 13,Other,16,2024-11-09,afternoon,6,1.0,0.1808888917924589,5.616666666666666,1,True
"('רשת 13', '2024-11-09', 67)",1,138.0,רשת 13,Other,19,2024-11-09,early_evening,2,1.0,-0.3117451589009335,2.3,1,True
"('רשת 13', '2024-11-09', 74)",1,750.0,רשת 13,Other,22,2024-11-09,late_evening,12,1.0,-0.17302060642153075,12.5,1,True
"('רשת 13', '2024-11-09', 76)",1,495.0,רשת 13,Other,22,2024-11-09,late_evening,8,1.0,0.0387635138728987,8.25,1,True
"('רשת 13', '2024-11-09', 78)",1,395.0,רשת 13,Other,23,2024-11-09,late_evening,7,1.0,-0.3226601765157152,6.583333333333333,1,True
"('רשת 13', '2024-11-09', 80)",1,598.0,רשת 13,Other,23,2024-11-09,late_evening,10,1.0,-0.15996614765058687,9.966666666666667,1,True
"('רשת 13', '2024-11-10', 2)",1,366.0,רשת 13,Other,0,2024-11-10,overnight,6,1.0,-0.08114233695413135,6.1,1,True
"('רשת 13', '2024-11-10', 4)",1,291.0,רשת 13,Other,1,2024-11-10,overnight,5,1.0,0.2506228653211172,4.85,1,True
"('רשת 13', '2024-11-10', 6)",1,375.0,רשת 13,Other,1,2024-11-10,overnight,6,1.0,0.20418035060645373,6.25,1,True
"('רשת 13', '2024-11-10', 9)",1,188.0,רשת 13,Other,2,2024-11-10,overnight,3,1.0,-0.04142208727986912,3.1333333333333333,1,True
"('רשת 13', '2024-11-10', 11)",2,353.0,רשת 13,Other,3,2024-11-10,overnight,6,2.0,1.0929094270984296,2.9416666666666664,2,True
"('רשת 13', '2024-11-10', 19)",1,149.0,רשת 13,Other,5,2024-11-10,overnight,2,1.0,0.01751358249270821,2.4833333333333334,1,True
"('רשת 13', '2024-11-10', 21)",1,104.0,רשת 13,Other,5,2024-11-10,overnight,2,1.0,0.16913092860800524,1.7333333333333334,1,True
"('רשת 13', '2024-11-10', 37)",3,1098.0,רשת 13,Other,10,2024-11-10,morning,18,3.0,0.486373843313716,6.1000000000000005,3,True
"('רשת 13', '2024-11-10', 48)",1,541.0,רשת 13,Other,12,2024-11-10,afternoon,9,1.0,0.1250487493828,9.016666666666667,1,True
"('רשת 13', '2024-11-10', 50)",1,289.0,רשת 13,Other,12,2024-11-10,afternoon,5,1.0,-0.016587023674797075,4.816666666666666,1,True
"('רשת 13', '2024-11-10', 56)",1,481.0,רשת 13,Other,13,2024-11-10,afternoon,8,1.0,0.048189383136041736,8.016666666666667,1,True
"('רשת 13', '2024-11-10', 57)",1,205.0,רשת 13,Other,13,2024-11-10,afternoon,3,1.0,-0.017080529117811008,3.4166666666666665,1,True
"('רשת 13', '2024-11-10', 59)",1,202.0,רשת 13,Other,13,2024-11-10,afternoon,3,1.0,-0.11385942538745462,3.3666666666666667,1,True
"('רשת 13', '2024-11-10', 64)",1,440.0,רשת 13,Other,14,2024-11-10,afternoon,7,1.0,-0.12409419576510074,7.333333333333333,1,True
"('רשת 13', '2024-11-10', 72)",1,120.0,רשת 13,Other,17,2024-11-10,early_evening,2,1.0,0.04159905485351249,2.0,1,True
"('רשת 13', '2024-11-10', 75)",1,569.0,רשת 13,PrimeShow2,18,2024-11-10,early_evening,9,1.0,-0.09193532613647631,9.483333333333333,1,True
"('רשת 13', '2024-11-10', 78)",1,118.0,רשת 13,Other,19,2024-11-10,early_evening,2,1.0,0.06724752746488899,1.9666666666666666,1,True
"('רשת 13', '2024-11-10', 79)",3,942.0,רשת 13,News,20,2024-11-10,late_evening,16,3.0,-0.27527230437274197,5.233333333333333,3,True
"('רשת 13', '2024-11-10', 85)",1,576.0,רשת 13,Other,22,2024-11-10,late_evening,10,1.0,-0.08464038763386239,9.6,1,True
"('רשת 13', '2024-11-10', 87)",1,547.0,רשת 13,Other,22,2024-11-10,late_evening,9,1.0,0.20803229026714992,9.116666666666667,1,True
"('רשת 13', '2024-11-10', 91)",1,462.0,רשת 13,Other,23,2024-11-10,late_evening,8,1.0,0.16873102923411182,7.7,1,True
"('רשת 13', '2024-11-11', 3)",1,214.0,רשת 13,PrimeShow1,0,2024-11-11,overnight,4,1.0,0.3342314648584625,3.566666666666667,1,True
"('רשת 13', '2024-11-11', 7)",1,342.0,רשת 13,Other,1,2024-11-11,overnight,6,1.0,-0.039740328649514226,5.7,1,True
"('רשת 13', '2024-11-11', 10)",1,333.0,רשת 13,Other,2,2024-11-11,overnight,6,1.0,-0.013004084423206573,5.55,1,True
"('רשת 13', '2024-11-11', 12)",1,322.0,רשת 13,Other,2,2024-11-11,overnight,5,1.0,0.7616207064107103,5.366666666666666,1,True
"('רשת 13', '2024-11-11', 14)",1,321.0,רשת 13,Other,3,2024-11-11,overnight,5,1.0,-0.8070009380764392,5.35,1,True
"('רשת 13', '2024-11-11', 18)",1,314.0,רשת 13,Other,5,2024-11-11,overnight,5,1.0,0.020761991448429225,5.233333333333333,1,True
"('רשת 13', '2024-11-11', 20)",1,81.0,רשת 13,Other,5,2024-11-11,overnight,1,1.0,-0.4052895617195803,1.35,1,True
"('רשת 13', '2024-11-11', 36)",2,764.0,רשת 13,Other,10,2024-11-11,morning,13,2.0,0.5127235152278917,6.366666666666667,2,True
"('רשת 13', '2024-11-11', 55)",1,261.0,רשת 13,Other,13,2024-11-11,afternoon,4,1.0,0.1687235341327074,4.35,1,True
"('רשת 13', '2024-11-11', 57)",1,297.0,רשת 13,Other,13,2024-11-11,afternoon,5,1.0,0.04510258095391936,4.95,1,True
"('רשת 13', '2024-11-11', 59)",1,376.0,רשת 13,Other,13,2024-11-11,afternoon,6,1.0,-0.16362942378180212,6.266666666666667,1,True
"('רשת 13', '2024-11-11', 63)",1,165.0,רשת 13,Other,14,2024-11-11,afternoon,3,1.0,0.17752019457411028,2.75,1,True
"('רשת 13', '2024-11-11', 64)",1,330.0,רשת 13,Other,14,2024-11-11,afternoon,6,1.0,-0.032301456398940845,5.5,1,True
"('רשת 13', '2024-11-11', 72)",1,100.0,רשת 13,Other,17,2024-11-11,early_evening,2,1.0,-0.0674487711093823,1.6666666666666667,1,True
"('רשת 13', '2024-11-11', 75)",1,536.0,רשת 13,PrimeShow2,18,2024-11-11,early_evening,9,1.0,-0.16175579713023075,8.933333333333334,1,True
"('רשת 13', '2024-11-11', 78)",1,118.0,רשת 13,Other,19,2024-11-11,early_evening,2,1.0,-0.059493891843905126,1.9666666666666666,1,True
"('רשת 13', '2024-11-11', 88)",1,617.0,רשת 13,Other,22,2024-11-11,late_evening,10,1.0,0.01779077601914171,10.283333333333333,1,True
"('רשת 13', '2024-11-11', 93)",1,401.0,רשת 13,PrimeShow1,23,2024-11-11,late_evening,7,1.0,0.009887755793159855,6.683333333333334,1,True
"('רשת 13', '2024-11-12', 1)",1,327.0,רשת 13,Other,0,2024-11-12,overnight,5,1.0,-0.019360735994247515,5.45,1,True
"('רשת 13', '2024-11-12', 3)",1,262.0,רשת 13,Other,1,2024-11-12,overnight,4,1.0,-0.15810008435885564,4.366666666666666,1,True
"('רשת 13', '2024-11-12', 5)",1,238.0,רשת 13,Other,1,2024-11-12,overnight,4,1.0,0.12935807123664328,3.966666666666667,1,True
"('רשת 13', '2024-11-12', 8)",1,289.0,רשת 13,Other,2,2024-11-12,overnight,5,1.0,-0.18687737332981488,4.816666666666666,1,True
"('רשת 13', '2024-11-12', 10)",2,628.0,רשת 13,Other,3,2024-11-12,overnight,10,2.0,-0.3282649481976394,5.233333333333333,2,True
"('רשת 13', '2024-11-12', 16)",1,210.0,רשת 13,Other,5,2024-11-12,overnight,4,1.0,0.1362377542222653,3.5,1,True
"('רשת 13', '2024-11-12', 18)",1,57.0,רשת 13,Other,5,2024-11-12,overnight,1,1.0,-0.16816960100658898,0.95,1,True
"('רשת 13', '2024-11-12', 46)",1,268.0,רשת 13,Other,12,2024-11-12,afternoon,4,1.0,0.1576842524085695,4.466666666666667,1,True
"('רשת 13', '2024-11-12', 47)",1,269.0,רשת 13,Other,13,2024-11-12,afternoon,4,1.0,0.41408585115207125,4.483333333333333,1,True
"('רשת 13', '2024-11-12', 61)",1,100.0,רשת 13,Other,17,2024-11-12,early_evening,2,1.0,-0.09267479773532163,1.6666666666666667,1,True
"('רשת 13', '2024-11-12', 64)",1,482.0,רשת 13,PrimeShow2,18,2024-11-12,early_evening,8,1.0,-0.16452916349230298,8.033333333333333,1,True
"('רשת 13', '2024-11-12', 66)",1,113.0,רשת 13,Other,19,2024-11-12,early_evening,2,1.0,0.12049617942109689,1.8833333333333333,1,True
"('רשת 13', '2024-11-12', 74)",2,878.0,רשת 13,Other,22,2024-11-12,late_evening,15,2.0,-0.0979910620864662,7.316666666666666,2,True
"('רשת 13', '2024-11-12', 77)",1,512.0,רשת 13,Other,22,2024-11-12,late_evening,9,1.0,0.6814652968546225,8.533333333333333,1,True
"('רשת 13', '2024-11-12', 79)",1,420.0,רשת 13,Other,23,2024-11-12,late_evening,7,1.0,0.15143343798154557,7.0,1,True
"('רשת 13', '2024-11-13', 2)",1,272.0,רשת 13,Other,0,2024-11-13,overnight,5,1.0,0.07823275242829703,4.533333333333333,1,True
"('רשת 13', '2024-11-13', 4)",1,310.0,רשת 13,Other,1,2024-11-13,overnight,5,1.0,-0.10629923982980172,5.166666666666667,1,True
"('רשת 13', '2024-11-13', 6)",1,63.0,רשת 13,Other,1,2024-11-13,overnight,1,1.0,0.09248926296668925,1.05,1,True
"('רשת 13', '2024-11-13', 8)",1,185.0,רשת 13,Other,2,2024-11-13,overnight,3,1.0,0.021577600644547015,3.0833333333333335,1,True
"('רשת 13', '2024-11-13', 10)",1,219.0,רשת 13,Other,2,2024-11-13,overnight,4,1.0,-0.013158084577511088,3.65,1,True
"('רשת 13', '2024-11-13', 12)",1,170.0,רשת 13,Other,3,2024-11-13,overnight,3,1.0,-0.10697211955216795,2.8333333333333335,1,True
"('רשת 13', '2024-11-13', 14)",2,428.0,רשת 13,Other,3,2024-11-13,overnight,7,2.0,-0.03898544671295377,3.5666666666666664,2,True
"('רשת 13', '2024-11-13', 19)",1,217.0,רשת 13,Other,5,2024-11-13,overnight,4,1.0,0.04181793968332141,3.6166666666666667,1,True
"('רשת 13', '2024-11-13', 47)",1,632.0,רשת 13,Other,12,2024-11-13,afternoon,11,1.0,0.027806201827421117,10.533333333333333,1,True
"('רשת 13', '2024-11-13', 49)",1,206.0,רשת 13,Other,12,2024-11-13,afternoon,3,1.0,-0.03902839962090097,3.433333333333333,1,True
"('רשת 13', '2024-11-13', 55)",1,394.0,רשת 13,Other,13,2024-11-13,afternoon,7,1.0,0.4893587839743122,6.566666666666666,1,True
"('רשת 13', '2024-11-13', 56)",1,313.0,רשת 13,Other,13,2024-11-13,afternoon,5,1.0,-0.0732504617395928,5.216666666666667,1,True
"('רשת 13', '2024-11-13', 62)",2,842.0,רשת 13,Other,14,2024-11-13,afternoon,14,2.0,-0.2695289929747592,7.0166666666666675,2,True
"('רשת 13', '2024-11-13', 71)",1,100.0,רשת 13,Other,17,2024-11-13,early_evening,2,1.0,0.2546849133270196,1.6666666666666667,1,True
"('רשת 13', '2024-11-13', 74)",1,531.0,רשת 13,PrimeShow2,19,2024-11-13,early_evening,9,1.0,0.2890965751778706,8.85,1,True
"('רשת 13', '2024-11-13', 76)",1,133.0,רשת 13,Other,19,2024-11-13,early_evening,2,1.0,0.1504149762065941,2.216666666666667,1,True
"('רשת 13', '2024-11-13', 84)",2,1216.0,רשת 13,Other,22,2024-11-13,late_evening,20,2.0,-0.35674608663205964,10.133333333333333,2,True
"('רשת 13', '2024-11-13', 87)",1,434.0,רשת 13,Other,23,2024-11-13,late_evening,7,1.0,0.3083060850264371,7.233333333333333,1,True
"('רשת 13', '2024-11-13', 89)",1,316.0,רשת 13,Other,23,2024-11-13,late_evening,5,1.0,0.22839278206346142,5.266666666666667,1,True
"('רשת 13', '2024-11-14', 2)",1,253.0,רשת 13,Other,0,2024-11-14,overnight,4,1.0,0.20418667464450513,4.216666666666667,1,True
"('רשת 13', '2024-11-14', 4)",1,262.0,רשת 13,Other,1,2024-11-14,overnight,4,1.0,0.18851832333146604,4.366666666666666,1,True
"('רשת 13', '2024-11-14', 7)",1,47.0,רשת 13,Other,2,2024-11-14,overnight,1,1.0,-0.03069608715717665,0.7833333333333333,1,True
"('רשת 13', '2024-11-14', 9)",1,101.0,רשת 13,Other,2,2024-11-14,overnight,2,1.0,-0.20879394202641724,1.6833333333333333,1,True
"('רשת 13', '2024-11-14', 16)",1,86.0,רשת 13,Other,5,2024-11-14,overnight,1,1.0,-0.154150679827258,1.4333333333333333,1,True
"('רשת 13', '2024-11-14', 18)",1,41.0,רשת 13,Other,5,2024-11-14,overnight,1,1.0,-0.3087094396438563,0.6833333333333333,1,True
"('רשת 13', '2024-11-14', 23)",6,2636.0,רשת 13,Other,7,2024-11-14,morning,44,6.0,-0.2899913698246296,7.322222222222222,6,True
"('רשת 13', '2024-11-14', 34)",2,954.0,רשת 13,Other,10,2024-11-14,morning,16,2.0,0.9520614272374064,7.95,2,True
"('רשת 13', '2024-11-14', 46)",1,181.0,רשת 13,Other,12,2024-11-14,afternoon,3,1.0,-0.29685059959451754,3.0166666666666666,1,True
"('רשת 13', '2024-11-14', 54)",1,275.0,רשת 13,Other,13,2024-11-14,afternoon,5,1.0,0.3639267940377439,4.583333333333333,1,True
"('רשת 13', '2024-11-14', 59)",2,904.0,רשת 13,Other,14,2024-11-14,afternoon,15,2.0,-0.915885022729586,7.533333333333333,2,True
"('רשת 13', '2024-11-14', 68)",1,100.0,רשת 13,Other,17,2024-11-14,early_evening,2,1.0,0.10239150955332671,1.6666666666666667,1,True
"('רשת 13', '2024-11-14', 71)",1,339.0,רשת 13,PrimeShow2,19,2024-11-14,early_evening,6,1.0,-0.13399667613861638,5.65,1,True
"('רשת 13', '2024-11-14', 74)",1,133.0,רשת 13,Other,19,2024-11-14,early_evening,2,1.0,0.20198873826611038,2.216666666666667,1,True
"('רשת 13', '2024-11-14', 75)",2,731.0,רשת 13,News,20,2024-11-14,late_evening,12,2.0,0.522480241594839,6.091666666666667,2,True
"('רשת 13', '2024-11-14', 80)",2,1278.0,רשת 13,Other,22,2024-11-14,late_evening,21,2.0,-0.2308090544648213,10.649999999999999,2,True
"('רשת 13', '2024-11-14', 83)",1,365.0,רשת 13,Other,23,2024-11-14,late_evening,6,1.0,-0.1416653126140608,6.083333333333333,1,True
"('רשת 13', '2024-11-14', 85)",1,403.0,רשת 13,Other,23,2024-11-14,late_evening,7,1.0,-0.1475272617864391,6.716666666666667,1,True
"('רשת 13', '2024-11-15', 1)",1,268.0,רשת 13,Other,0,2024-11-15,overnight,4,1.0,0.4020378194702017,4.466666666666667,1,True
"('רשת 13', '2024-11-15', 4)",1,147.0,רשת 13,Other,1,2024-11-15,overnight,2,1.0,-0.16356347080624972,2.45,1,True
"('רשת 13', '2024-11-15', 6)",1,163.0,רשת 13,Other,2,2024-11-15,overnight,3,1.0,0.039513949860239594,2.716666666666667,1,True
"('רשת 13', '2024-11-15', 8)",1,104.0,רשת 13,Other,3,2024-11-15,overnight,2,1.0,-0.07810659864666997,1.7333333333333334,1,True
"('רשת 13', '2024-11-15', 10)",2,343.0,רשת 13,Other,3,2024-11-15,overnight,6,2.0,0.11001437393284955,2.8583333333333334,2,True
"('רשת 13', '2024-11-15', 15)",1,116.0,רשת 13,Other,5,2024-11-15,overnight,2,1.0,0.0069686693160934355,1.9333333333333333,1,True
"('רשת 13', '2024-11-15', 21)",1,213.0,רשת 13,PrimeShow1,6,2024-11-15,morning,4,1.0,-0.12397807467389674,3.55,1,True
"('רשת 13', '2024-11-15', 41)",1,564.0,רשת 13,Other,12,2024-11-15,afternoon,9,1.0,0.28167291594370625,9.4,1,True
"('רשת 13', '2024-11-15', 43)",1,196.0,רשת 13,Other,12,2024-11-15,afternoon,3,1.0,0.06768632742830163,3.2666666666666666,1,True
"('רשת 13', '2024-11-15', 48)",1,135.0,רשת 13,Other,13,2024-11-15,afternoon,2,1.0,0.004328290426258402,2.25,1,True
"('רשת 13', '2024-11-15', 58)",2,668.0,רשת 13,Other,16,2024-11-15,afternoon,11,2.0,0.41474462527267875,5.566666666666666,2,True
"('רשת 13', '2024-11-15', 65)",1,390.0,רשת 13,Other,17,2024-11-15,early_evening,6,1.0,0.11785848386593883,6.5,1,True
"('רשת 13', '2024-11-15', 76)",1,505.0,רשת 13,Other,21,2024-11-15,late_evening,8,1.0,0.042716696733479206,8.416666666666666,1,True
"('רשת 13', '2024-11-15', 78)",1,331.0,רשת 13,Other,22,2024-11-15,late_evening,6,1.0,0.5243708664146265,5.516666666666667,1,True
"('רשת 13', '2024-11-15', 82)",1,339.0,רשת 13,Other,23,2024-11-15,late_evening,6,1.0,-0.2233304799438571,5.65,1,True
"('רשת 13', '2024-11-16', 6)",1,261.0,רשת 13,Other,1,2024-11-16,overnight,4,1.0,-0.041619594826093814,4.35,1,True
"('רשת 13', '2024-11-16', 9)",1,220.0,רשת 13,Other,2,2024-11-16,overnight,4,1.0,-0.16712890975953837,3.6666666666666665,1,True
"('רשת 13', '2024-11-16', 11)",1,247.0,רשת 13,Other,3,2024-11-16,overnight,4,1.0,-0.11303887223440524,4.116666666666666,1,True
"('רשת 13', '2024-11-16', 13)",1,197.0,רשת 13,Other,3,2024-11-16,overnight,3,1.0,-0.03372563470803597,3.283333333333333,1,True
"('רשת 13', '2024-11-16', 21)",1,187.0,רשת 13,Other,5,2024-11-16,overnight,3,1.0,0.043704434234729035,3.1166666666666667,1,True
"('רשת 13', '2024-11-16', 23)",1,68.0,רשת 13,Other,6,2024-11-16,morning,1,1.0,0.00751396202719673,1.1333333333333333,1,True
"('רשת 13', '2024-11-16', 25)",2,176.0,רשת 13,Other,6,2024-11-16,morning,3,2.0,0.03656884858253104,1.4666666666666666,2,True
"('רשת 13', '2024-11-16', 28)",1,132.0,רשת 13,Other,7,2024-11-16,morning,2,1.0,-0.32779480516560233,2.2,1,True
"('רשת 13', '2024-11-16', 32)",1,229.0,רשת 13,Other,8,2024-11-16,morning,4,1.0,-0.18718156767344832,3.816666666666667,1,True
"('רשת 13', '2024-11-16', 34)",1,245.0,רשת 13,Other,9,2024-11-16,morning,4,1.0,0.34071329913785564,4.083333333333333,1,True
"('רשת 13', '2024-11-16', 36)",1,287.0,רשת 13,Other,9,2024-11-16,morning,5,1.0,-0.34208045485311767,4.783333333333333,1,True
"('רשת 13', '2024-11-16', 47)",1,88.0,רשת 13,Other,13,2024-11-16,afternoon,1,1.0,-0.17589156279448925,1.4666666666666666,1,True
