channel,channel_name,start_min,end_min,break_seconds,len_min,num_spots,program_type,break_position,break_length,ordinal,prog_key,gap_prev_min,gap_next_min,measured,title,shed
כאן 11,PrimeShow2_middle_standard,2024-11-01 12:24:00,2024-11-01 12:26:00,121.0,2.0166666666666666,4,PrimeShow2,middle,standard,1.0,"('כאן 11', '2024-11-01', 30)",404.0,12.0,1,פסטיבל מספרי סיפורים,0.06028757198676005
כאן 11,PrimeShow2_last_standard,2024-11-01 12:38:00,2024-11-01 12:41:00,149.0,2.4833333333333334,4,PrimeShow2,last,standard,2.0,"('כאן 11', '2024-11-01', 30)",12.0,46.0,1,פסטיבל מספרי סיפורים,-0.1453348083494073
כאן 11,Other_last_standard,2024-11-01 13:27:00,2024-11-01 13:29:00,121.0,2.0166666666666666,4,Other,last,standard,1.0,"('כאן 11', '2024-11-01', 35)",46.0,46.0,1,שאלה תשובה ש.ח,-0.013793322132335873
כאן 11,PrimeShow2_middle_short,2024-11-01 14:15:00,2024-11-01 14:15:00,39.0,0.65,2,PrimeShow2,middle,short,1.0,"('כאן 11', '2024-11-01', 43)",46.0,30.0,1,זהו זה עונה 7 ש.ח,0.21019591105738442
כאן 11,Other_last_short,2024-11-01 14:45:00,2024-11-01 14:47:00,80.0,1.3333333333333333,3,Other,last,short,1.0,"('כאן 11', '2024-11-01', 45)",30.0,20.0,1,שיר אחד ש.ח,-0.19942685377496913
כאן 11,Other_first_standard,2024-11-01 15:07:00,2024-11-01 15:09:00,111.0,1.85,3,Other,first,standard,1.0,"('כאן 11', '2024-11-01', 47)",20.0,33.0,1,המרדף - שעשועון עונה 8 ש.ח,-0.08214939488780383
כאן 11,Other_last_standard,2024-11-01 15:42:00,2024-11-01 15:44:00,101.0,1.6833333333333333,3,Other,last,standard,2.0,"('כאן 11', '2024-11-01', 47)",33.0,27.0,1,המרדף - שעשועון עונה 8 ש.ח,-0.01494325879557557
כאן 11,Other_middle_standard,2024-11-01 16:11:00,2024-11-01 16:13:00,150.0,2.5,4,Other,middle,standard,1.0,"('כאן 11', '2024-11-01', 51)",27.0,40.0,1,מה שתגידו 4 ש.ח,-0.21270688256708775
כאן 11,Other_last_short,2024-11-01 16:53:00,2024-11-01 16:54:00,69.0,1.15,3,Other,last,short,1.0,"('כאן 11', '2024-11-01', 53)",40.0,25.0,1,פגישה עם רוני קובן עונה 9 ש.ח,0.15657112665570966
כאן 11,Other_first_standard,2024-11-01 17:19:00,2024-11-01 17:22:00,158.0,2.6333333333333333,5,Other,first,standard,1.0,"('כאן 11', '2024-11-01', 55)",25.0,21.0,1,סוכן תרבות ש.ח,-0.053947596890684596
כאן 11,Other_last_standard,2024-11-01 17:43:00,2024-11-01 17:45:00,137.0,2.283333333333333,6,Other,last,standard,2.0,"('כאן 11', '2024-11-01', 55)",21.0,55.0,1,סוכן תרבות ש.ח,-0.05909754219053753
כאן 11,Other_middle_standard,2024-11-01 18:40:00,2024-11-01 18:43:00,135.0,2.25,6,Other,middle,standard,1.0,"('כאן 11', '2024-11-01', 58)",55.0,9.0,1,שרון ואורי,0.22132533658488837
כאן 11,Other_middle_standard,2024-11-01 18:52:00,2024-11-01 18:54:00,130.0,2.1666666666666665,3,Other,middle,standard,2.0,"('כאן 11', '2024-11-01', 58)",9.0,21.0,1,שרון ואורי,-0.19849359159907276
כאן 11,Other_last_standard,2024-11-01 19:15:00,2024-11-01 19:17:00,107.0,1.7833333333333334,4,Other,last,standard,3.0,"('כאן 11', '2024-11-01', 58)",21.0,162.0,1,שרון ואורי,0.30203195168793173
כאן 11,News_last_short,2024-11-01 21:59:00,2024-11-01 21:59:00,25.0,0.4166666666666667,2,News,last,short,1.0,"('כאן 11', '2024-11-01', 62)",162.0,3.0,1,חדשות כאן - שישי,-0.11298580856783041
כאן 11,News_last_short,2024-11-01 22:02:00,2024-11-01 22:02:00,48.0,0.8,2,News,last,short,2.0,"('כאן 11', '2024-11-01', 62)",3.0,30.0,1,חדשות כאן - שישי,-0.028402759754925306
כאן 11,PrimeShow2_middle_standard,2024-11-01 22:32:00,2024-11-01 22:35:00,176.0,2.933333333333333,6,PrimeShow2,middle,standard,1.0,"('כאן 11', '2024-11-01', 64)",30.0,18.0,1,ערב עם שי שטרן עונה 4,-0.011759046193250883
כאן 11,PrimeShow2_last_standard,2024-11-01 22:53:00,2024-11-01 22:56:00,160.0,2.6666666666666665,6,PrimeShow2,last,standard,2.0,"('כאן 11', '2024-11-01', 64)",18.0,22.0,1,ערב עם שי שטרן עונה 4,-0.15984870094189618
כאן 11,Other_middle_standard,2024-11-01 23:18:00,2024-11-01 23:20:00,140.0,2.3333333333333335,5,Other,middle,standard,1.0,"('כאן 11', '2024-11-01', 67)",22.0,25.0,1,קופה ראשית ש.ח,-0.03639209535213911
כאן 11,PrimeShow1_middle_standard,2024-11-01 23:45:00,2024-11-01 23:48:00,152.0,2.533333333333333,4,PrimeShow1,middle,standard,1.0,"('כאן 11', '2024-11-01', 70)",25.0,41.0,1,קופה ראשית ש.ח,0.054411172432601955
כאן 11,Other_middle_standard,2024-11-02 00:29:00,2024-11-02 00:32:00,148.0,2.466666666666667,4,Other,middle,standard,1.0,"('כאן 11', '2024-11-02', 0)",41.0,40.0,1,מה שתגידו 4 ש.ח,-0.1313893823691039
כאן 11,Other_middle_short,2024-11-02 01:12:00,2024-11-02 01:13:00,61.0,1.0166666666666666,2,Other,middle,short,1.0,"('כאן 11', '2024-11-02', 2)",40.0,18.0,1,ערב עם שי שטרן עונה 4 ש.ח,-0.03614851411631109
כאן 11,Other_last_standard,2024-11-02 01:31:00,2024-11-02 01:33:00,127.0,2.1166666666666667,2,Other,last,standard,2.0,"('כאן 11', '2024-11-02', 2)",18.0,29.0,1,ערב עם שי שטרן עונה 4 ש.ח,0.30017108402255555
כאן 11,Other_first_short,2024-11-02 02:02:00,2024-11-02 02:03:00,70.0,1.1666666666666667,2,Other,first,short,1.0,"('כאן 11', '2024-11-02', 7)",29.0,73.0,1,הודו למתקדמים ש.ח,0.29425930273977685
כאן 11,Other_first_short,2024-11-02 03:16:00,2024-11-02 03:17:00,54.0,0.9,2,Other,first,short,1.0,"('כאן 11', '2024-11-02', 13)",73.0,18.0,1,הודו למתקדמים ש.ח,-0.10643984657750209
כאן 11,Other_last_short,2024-11-02 03:35:00,2024-11-02 03:36:00,58.0,0.9666666666666667,2,Other,last,short,2.0,"('כאן 11', '2024-11-02', 13)",18.0,28.0,1,הודו למתקדמים ש.ח,-0.032129090815061004
כאן 11,Other_middle_short,2024-11-02 04:04:00,2024-11-02 04:05:00,58.0,0.9666666666666667,2,Other,middle,short,1.0,"('כאן 11', '2024-11-02', 16)",28.0,65.0,1,הודו למתקדמים ש.ח,-0.027524673390089804
כאן 11,Other_middle_short,2024-11-02 05:10:00,2024-11-02 05:11:00,61.0,1.0166666666666666,2,Other,middle,short,1.0,"('כאן 11', '2024-11-02', 19)",65.0,14.0,1,אנחנו על המפית 2 ש.ח,0.4567584024957149
כאן 11,Other_last_short,2024-11-02 05:25:00,2024-11-02 05:26:00,70.0,1.1666666666666667,2,Other,last,short,2.0,"('כאן 11', '2024-11-02', 19)",14.0,26.0,1,אנחנו על המפית 2 ש.ח,1.0163741904311372
כאן 11,Other_last_short,2024-11-02 05:52:00,2024-11-02 05:53:00,61.0,1.0166666666666666,2,Other,last,short,1.0,"('כאן 11', '2024-11-02', 22)",26.0,112.0,1,ליד המפית 2 ש.ח,0.1409363406311005
כאן 11,PrimeShow1_middle_standard,2024-11-02 07:45:00,2024-11-02 07:47:00,103.0,1.7166666666666666,3,PrimeShow1,middle,standard,1.0,"('כאן 11', '2024-11-02', 28)",112.0,11.0,1,פסטיבל מספרי סיפורים ש.ח,0.016755913728439077
כאן 11,Other_first_short,2024-11-02 07:58:00,2024-11-02 07:59:00,70.0,1.1666666666666667,2,Other,first,short,1.0,"('כאן 11', '2024-11-02', 30)",11.0,59.0,1,,0.12890806263965016
כאן 11,Other_first_short,2024-11-02 08:58:00,2024-11-02 08:59:00,62.0,1.0333333333333334,2,Other,first,short,1.0,"('כאן 11', '2024-11-02', 38)",59.0,37.0,1,,-0.28351663947271755
כאן 11,PrimeShow2_middle_standard,2024-11-02 09:36:00,2024-11-02 09:39:00,132.0,2.2,3,PrimeShow2,middle,standard,1.0,"('כאן 11', '2024-11-02', 41)",37.0,13.0,1,למה ככה עם פרופ' דן אריאלי ש.ח,0.008507850134217114
כאן 11,Other_first_short,2024-11-02 09:52:00,2024-11-02 09:53:00,53.0,0.8833333333333333,2,Other,first,short,1.0,"('כאן 11', '2024-11-02', 43)",13.0,3.0,1,,0.13324099041542528
כאן 11,Other_first_standard,2024-11-02 09:56:00,2024-11-02 09:57:00,94.0,1.5666666666666667,3,Other,first,standard,1.0,"('כאן 11', '2024-11-02', 45)",3.0,152.0,1,,-0.052930293995811964
כאן 11,PrimeShow1_middle_standard,2024-11-02 12:29:00,2024-11-02 12:31:00,132.0,2.2,4,PrimeShow1,middle,standard,1.0,"('כאן 11', '2024-11-02', 48)",152.0,18.0,1,ערב עם שי שטרן עונה 4 ש.ח,0.03850656960536242
כאן 11,PrimeShow1_last_standard,2024-11-02 12:49:00,2024-11-02 12:51:00,138.0,2.3,3,PrimeShow1,last,standard,2.0,"('כאן 11', '2024-11-02', 48)",18.0,42.0,1,ערב עם שי שטרן עונה 4 ש.ח,-0.02994116669877054
כאן 11,Other_last_standard,2024-11-02 13:33:00,2024-11-02 13:34:00,103.0,1.7166666666666666,3,Other,last,standard,1.0,"('כאן 11', '2024-11-02', 53)",42.0,31.0,1,סיפורים מהכורסה עונה 4 ש.ח,-0.11684426878564828
כאן 11,Other_middle_standard,2024-11-02 14:05:00,2024-11-02 14:07:00,130.0,2.1666666666666665,3,Other,middle,standard,1.0,"('כאן 11', '2024-11-02', 57)",31.0,39.0,1,סליחה על השאלה עונה 4 ש.ח,0.06899287148695146
כאן 11,Other_middle_standard,2024-11-02 14:46:00,2024-11-02 14:48:00,113.0,1.8833333333333333,4,Other,middle,standard,1.0,"('כאן 11', '2024-11-02', 59)",39.0,15.0,1,"המו""לים ש.ח",0.03690681314114463
כאן 11,Other_last_standard,2024-11-02 15:03:00,2024-11-02 15:05:00,139.0,2.316666666666667,3,Other,last,standard,2.0,"('כאן 11', '2024-11-02', 59)",15.0,43.0,1,"המו""לים ש.ח",-0.010669598187586171
כאן 11,Other_last_standard,2024-11-02 15:48:00,2024-11-02 15:50:00,114.0,1.9,4,Other,last,standard,1.0,"('כאן 11', '2024-11-02', 64)",43.0,13.0,1,זהו זה עונה 7 ש.ח,-0.04765142828576678
כאן 11,News_first_short,2024-11-02 16:03:00,2024-11-02 16:05:00,83.0,1.3833333333333333,2,News,first,short,1.0,"('כאן 11', '2024-11-02', 66)",13.0,47.0,1,חדשות כאן - מהדורת חמש,-0.10410531125715203
כאן 11,News_middle_standard,2024-11-02 16:52:00,2024-11-02 16:55:00,147.0,2.45,5,News,middle,standard,2.0,"('כאן 11', '2024-11-02', 66)",47.0,33.0,1,חדשות כאן - מהדורת חמש,-0.13859670175672242
כאן 11,News_last_standard,2024-11-02 17:28:00,2024-11-02 17:30:00,124.0,2.066666666666667,5,News,last,standard,3.0,"('כאן 11', '2024-11-02', 66)",33.0,48.0,1,חדשות כאן - מהדורת חמש,-0.33314391084089323
כאן 11,News_first_standard,2024-11-02 18:18:00,2024-11-02 18:20:00,146.0,2.433333333333333,5,News,first,standard,1.0,"('כאן 11', '2024-11-02', 70)",48.0,187.0,1,שבע עם אילה חסון - מוקדמת,0.17462070672084543
כאן 11,News_last_short,2024-11-02 21:27:00,2024-11-02 21:27:00,53.0,0.8833333333333333,2,News,last,short,1.0,"('כאן 11', '2024-11-02', 73)",187.0,1.0,0,,
כאן 11,News_last_short,2024-11-02 21:28:00,2024-11-02 21:28:00,47.0,0.7833333333333333,2,News,last,short,2.0,"('כאן 11', '2024-11-02', 73)",1.0,30.0,0,,
כאן 11,PrimeShow2_middle_standard,2024-11-02 21:58:00,2024-11-02 22:01:00,179.0,2.9833333333333334,8,PrimeShow2,middle,standard,1.0,"('כאן 11', '2024-11-02', 75)",30.0,15.0,1,פגישה עם רוני קובן עונה 9,0.07829565655528176
כאן 11,PrimeShow2_last_standard,2024-11-02 22:16:00,2024-11-02 22:19:00,173.0,2.8833333333333333,6,PrimeShow2,last,standard,2.0,"('כאן 11', '2024-11-02', 75)",15.0,31.0,1,פגישה עם רוני קובן עונה 9,0.023176960550294327
כאן 11,Other_middle_long,2024-11-02 22:50:00,2024-11-02 22:53:00,181.0,3.0166666666666666,6,Other,middle,long,1.0,"('כאן 11', '2024-11-02', 78)",31.0,19.0,1,תמיכה מלאה,0.22473973619511795
כאן 11,Other_middle_standard,2024-11-02 23:12:00,2024-11-02 23:14:00,140.0,2.3333333333333335,6,Other,middle,standard,2.0,"('כאן 11', '2024-11-02', 78)",19.0,25.0,1,תמיכה מלאה,-0.03275278647180804
כאן 11,Other_first_short,2024-11-02 23:39:00,2024-11-02 23:40:00,36.0,0.6,2,Other,first,short,1.0,"('כאן 11', '2024-11-02', 81)",25.0,30.0,1,,0.316032139891537
כאן 11,Other_first_standard,2024-11-03 00:10:00,2024-11-03 00:13:00,148.0,2.466666666666667,4,Other,first,standard,1.0,"('כאן 11', '2024-11-03', 0)",30.0,62.0,1,,-0.46127070443594387
כאן 11,PrimeShow2_middle_standard,2024-11-03 01:15:00,2024-11-03 01:17:00,104.0,1.7333333333333334,3,PrimeShow2,middle,standard,1.0,"('כאן 11', '2024-11-03', 3)",62.0,12.0,1,מתחילים מאפס עונה 2 ש.ח,-0.0358592051781261
כאן 11,PrimeShow2_last_short,2024-11-03 01:29:00,2024-11-03 01:30:00,70.0,1.1666666666666667,2,PrimeShow2,last,short,2.0,"('כאן 11', '2024-11-03', 3)",12.0,30.0,1,מתחילים מאפס עונה 2 ש.ח,-0.05705647184485546
כאן 11,Other_first_short,2024-11-03 02:00:00,2024-11-03 02:01:00,88.0,1.4666666666666666,3,Other,first,short,1.0,"('כאן 11', '2024-11-03', 7)",30.0,32.0,1,קובץ פרומו/פרסומות,0.6430703037632959
כאן 11,Other_middle_standard,2024-11-03 02:33:00,2024-11-03 02:36:00,165.0,2.75,3,Other,middle,standard,1.0,"('כאן 11', '2024-11-03', 9)",32.0,40.0,1,סדרת כתבות: מאה ימים של מלחמה ש.ח,-0.05989814158106908
כאן 11,Other_middle_standard,2024-11-03 03:16:00,2024-11-03 03:17:00,99.0,1.65,3,Other,middle,standard,1.0,"('כאן 11', '2024-11-03', 11)",40.0,15.0,1,פגישה עם רוני קובן עונה 9 ש.ח,-0.21180036223532844
כאן 11,Other_last_standard,2024-11-03 03:32:00,2024-11-03 03:34:00,135.0,2.25,3,Other,last,standard,2.0,"('כאן 11', '2024-11-03', 11)",15.0,31.0,1,פגישה עם רוני קובן עונה 9 ש.ח,-0.3601598555652366
כאן 11,Other_middle_standard,2024-11-03 04:05:00,2024-11-03 04:08:00,176.0,2.933333333333333,4,Other,middle,standard,1.0,"('כאן 11', '2024-11-03', 14)",31.0,19.0,1,תמיכה מלאה ש.ח,0.298964043896885
כאן 11,Other_middle_short,2024-11-03 04:27:00,2024-11-03 04:28:00,78.0,1.3,2,Other,middle,short,2.0,"('כאן 11', '2024-11-03', 14)",19.0,54.0,1,תמיכה מלאה ש.ח,-0.20080916126131987
כאן 11,Other_middle_short,2024-11-03 05:22:00,2024-11-03 05:23:00,71.0,1.1833333333333333,2,Other,middle,short,1.0,"('כאן 11', '2024-11-03', 19)",54.0,21.0,1,סוכן תרבות ש.ח,0.29794476439690787
כאן 11,Other_last_short,2024-11-03 05:44:00,2024-11-03 05:45:00,61.0,1.0166666666666666,2,Other,last,short,2.0,"('כאן 11', '2024-11-03', 19)",21.0,21.0,1,סוכן תרבות ש.ח,0.1285188508009784
כאן 11,Other_first_standard,2024-11-03 06:06:00,2024-11-03 06:08:00,124.0,2.066666666666667,3,Other,first,standard,1.0,"('כאן 11', '2024-11-03', 22)",21.0,39.0,1,מיוחד-מלחמה בדרום - חרבות ברזל - בוקר מוקדמת ע.כאן,-0.1550980981832981
כאן 11,Other_last_standard,2024-11-03 06:47:00,2024-11-03 06:50:00,127.0,2.1166666666666667,3,Other,last,standard,2.0,"('כאן 11', '2024-11-03', 22)",39.0,16.0,1,מיוחד-מלחמה בדרום - חרבות ברזל - בוקר מוקדמת ע.כאן,0.6294313661738372
כאן 11,Other_last_short,2024-11-03 07:06:00,2024-11-03 07:07:00,56.0,0.9333333333333333,2,Other,last,short,3.0,"('כאן 11', '2024-11-03', 22)",16.0,58.0,1,מיוחד-מלחמה בדרום - חרבות ברזל - בוקר מוקדמת ע.כאן,-0.431882421425871
כאן 11,News_middle_short,2024-11-03 08:05:00,2024-11-03 08:05:00,26.0,0.43333333333333335,2,News,middle,short,1.0,"('כאן 11', '2024-11-03', 27)",58.0,60.0,1,חדשות כאן - מבזק,-0.0981920261792137
כאן 11,News_last_short,2024-11-03 09:05:00,2024-11-03 09:06:00,56.0,0.9333333333333333,2,News,last,short,1.0,"('כאן 11', '2024-11-03', 30)",60.0,58.0,1,חדשות כאן - מבזק,0.1622173158625519
כאן 11,News_last_short,2024-11-03 10:04:00,2024-11-03 10:05:00,84.0,1.4,4,News,last,short,1.0,"('כאן 11', '2024-11-03', 33)",58.0,58.0,1,חדשות כאן - מבזק,0.3682559612421993
כאן 11,News_middle_short,2024-11-03 11:03:00,2024-11-03 11:04:00,60.0,1.0,2,News,middle,short,1.0,"('כאן 11', '2024-11-03', 36)",58.0,0.0,0,,
כאן 11,News_last_short,2024-11-03 11:04:00,2024-11-03 11:05:00,47.0,0.7833333333333333,2,News,last,short,2.0,"('כאן 11', '2024-11-03', 36)",0.0,74.0,0,,
כאן 11,PrimeShow1_first_standard,2024-11-03 12:19:00,2024-11-03 12:21:00,99.0,1.65,3,PrimeShow1,first,standard,1.0,"('כאן 11', '2024-11-03', 39)",74.0,21.0,1,סוכן תרבות ש.ח,-0.18072689501687006
כאן 11,PrimeShow1_last_standard,2024-11-03 12:42:00,2024-11-03 12:45:00,162.0,2.7,4,PrimeShow1,last,standard,2.0,"('כאן 11', '2024-11-03', 39)",21.0,38.0,1,סוכן תרבות ש.ח,-0.12040083819846198
כאן 11,Other_middle_standard,2024-11-03 13:23:00,2024-11-03 13:26:00,132.0,2.2,4,Other,middle,standard,1.0,"('כאן 11', '2024-11-03', 42)",38.0,13.0,1,עוד ניפגש עונה 2 ש.ח,-0.0708260525686124
כאן 11,Other_last_standard,2024-11-03 13:39:00,2024-11-03 13:41:00,148.0,2.466666666666667,4,Other,last,standard,2.0,"('כאן 11', '2024-11-03', 42)",13.0,30.0,1,עוד ניפגש עונה 2 ש.ח,0.14593415934156545
כאן 11,News_last_standard,2024-11-03 14:11:00,2024-11-03 14:13:00,154.0,2.566666666666667,4,News,last,standard,1.0,"('כאן 11', '2024-11-03', 45)",30.0,35.0,1,מוקד 11 ש.ח,-0.21924491089855203
כאן 11,Other_last_standard,2024-11-03 14:48:00,2024-11-03 14:50:00,125.0,2.0833333333333335,4,Other,last,standard,1.0,"('כאן 11', '2024-11-03', 49)",35.0,39.0,1,זהו זה עונה 7 ש.ח,-0.009939341902558
כאן 11,News_middle_standard,2024-11-03 15:29:00,2024-11-03 15:30:00,96.0,1.6,3,News,middle,standard,1.0,"('כאן 11', '2024-11-03', 51)",39.0,23.0,1,העולם היום,-0.34556878822810866
כאן 11,News_last_standard,2024-11-03 15:53:00,2024-11-03 15:56:00,145.0,2.4166666666666665,5,News,last,standard,2.0,"('כאן 11', '2024-11-03', 51)",23.0,11.0,1,העולם היום,-0.09279083350147177
כאן 11,Other_first_standard,2024-11-03 16:07:00,2024-11-03 16:09:00,108.0,1.8,6,Other,first,standard,1.0,"('כאן 11', '2024-11-03', 54)",11.0,26.0,1,משחקי הכיס עם ליאל קייזר,-0.2253308637350796
כאן 11,Other_last_standard,2024-11-03 16:35:00,2024-11-03 16:38:00,141.0,2.35,5,Other,last,standard,2.0,"('כאן 11', '2024-11-03', 54)",26.0,34.0,1,משחקי הכיס עם ליאל קייזר,0.12522591956346185
כאן 11,News_first_standard,2024-11-03 17:12:00,2024-11-03 17:14:00,115.0,1.9166666666666667,8,News,first,standard,1.0,"('כאן 11', '2024-11-03', 58)",34.0,22.0,1,חדשות כאן - מהדורת חמש,0.39246697490577687
כאן 11,News_first_standard,2024-11-03 17:36:00,2024-11-03 17:38:00,134.0,2.2333333333333334,7,News,first,standard,2.0,"('כאן 11', '2024-11-03', 58)",22.0,36.0,1,חדשות כאן - מהדורת חמש,0.27591580375998837
כאן 11,News_middle_standard,2024-11-03 18:14:00,2024-11-03 18:16:00,100.0,1.6666666666666667,4,News,middle,standard,3.0,"('כאן 11', '2024-11-03', 58)",36.0,9.0,1,חדשות כאן - מהדורת חמש,-0.0689170248488176
כאן 11,News_last_standard,2024-11-03 18:25:00,2024-11-03 18:27:00,140.0,2.3333333333333335,7,News,last,standard,4.0,"('כאן 11', '2024-11-03', 58)",9.0,180.0,1,חדשות כאן - מהדורת חמש,0.23275696430953585
כאן 11,News_last_short,2024-11-03 21:27:00,2024-11-03 21:28:00,33.0,0.55,4,News,last,short,1.0,"('כאן 11', '2024-11-03', 65)",180.0,1.0,0,,
כאן 11,News_last_short,2024-11-03 21:29:00,2024-11-03 21:30:00,56.0,0.9333333333333333,4,News,last,short,2.0,"('כאן 11', '2024-11-03', 65)",1.0,13.0,0,,
כאן 11,Other_first_standard,2024-11-03 21:43:00,2024-11-03 21:46:00,168.0,2.8,7,Other,first,standard,1.0,"('כאן 11', '2024-11-03', 68)",13.0,33.0,1,המרדף - שעשועון עונה 8,-0.040274301375084656
כאן 11,Other_last_long,2024-11-03 22:19:00,2024-11-03 22:23:00,206.0,3.433333333333333,8,Other,last,long,2.0,"('כאן 11', '2024-11-03', 68)",33.0,28.0,1,המרדף - שעשועון עונה 8,0.09072510970709602
כאן 11,Other_middle_long,2024-11-03 22:51:00,2024-11-03 22:54:00,215.0,3.5833333333333335,7,Other,middle,long,1.0,"('כאן 11', '2024-11-03', 71)",28.0,10.0,1,סיפורים מהכורסה עונה 4,0.493834778066544
כאן 11,Other_first_standard,2024-11-03 23:04:00,2024-11-03 23:06:00,136.0,2.2666666666666666,6,Other,first,standard,1.0,"('כאן 11', '2024-11-03', 73)",10.0,34.0,1,,0.27319347278820294
כאן 11,News_last_standard,2024-11-03 23:40:00,2024-11-03 23:42:00,134.0,2.2333333333333334,3,News,last,standard,1.0,"('כאן 11', '2024-11-03', 75)",34.0,8.0,1,חדשות הלילה עם עקיבא נוביק,0.40684391525308
כאן 11,PrimeShow2_first_short,2024-11-03 23:50:00,2024-11-03 23:50:00,18.0,0.3,3,PrimeShow2,first,short,1.0,"('כאן 11', '2024-11-03', 77)",8.0,20.0,1,חדשות הלילה עם עקיבא נוביק,0.5445245117349642
כאן 11,Other_first_standard,2024-11-04 00:10:00,2024-11-04 00:12:00,158.0,2.6333333333333333,6,Other,first,standard,1.0,"('כאן 11', '2024-11-04', 0)",20.0,29.0,1,משפחה בהסעה עונה 2 ש.ח,-0.25013309323507477
כאן 11,News_last_standard,2024-11-04 00:41:00,2024-11-04 00:44:00,146.0,2.433333333333333,4,News,last,standard,1.0,"('כאן 11', '2024-11-04', 1)",29.0,34.0,1,מוקד 11 ש.ח,-0.07192256108243002
כאן 11,PrimeShow2_middle_standard,2024-11-04 01:18:00,2024-11-04 01:20:00,127.0,2.1166666666666667,3,PrimeShow2,middle,standard,1.0,"('כאן 11', '2024-11-04', 3)",34.0,11.0,1,מתחילים מאפס עונה 2 ש.ח,-0.06765864847381493
כאן 11,PrimeShow2_last_standard,2024-11-04 01:31:00,2024-11-04 01:33:00,110.0,1.8333333333333333,2,PrimeShow2,last,standard,2.0,"('כאן 11', '2024-11-04', 3)",11.0,36.0,1,מתחילים מאפס עונה 2 ש.ח,-0.053468956221022775
כאן 11,Other_middle_standard,2024-11-04 02:09:00,2024-11-04 02:11:00,118.0,1.9666666666666666,2,Other,middle,standard,1.0,"('כאן 11', '2024-11-04', 7)",36.0,52.0,1,חי בגימל ש.ח,-0.16633467865593113
כאן 11,Other_last_short,2024-11-04 03:03:00,2024-11-04 03:05:00,71.0,1.1833333333333333,2,Other,last,short,1.0,"('כאן 11', '2024-11-04', 9)",52.0,29.0,1,המרדף - שעשועון עונה 8 ש.ח,-0.0842037008354312
כאן 11,Other_last_short,2024-11-04 03:34:00,2024-11-04 03:35:00,88.0,1.4666666666666666,2,Other,last,short,1.0,"('כאן 11', '2024-11-04', 13)",29.0,43.0,1,סיפורים מהכורסה עונה 4 ש.ח,-1.4647659765613859
כאן 11,Other_last_standard,2024-11-04 04:18:00,2024-11-04 04:20:00,140.0,2.3333333333333335,3,Other,last,standard,1.0,"('כאן 11', '2024-11-04', 17)",43.0,62.0,1,יומני היקר ש.ח,0.2687821213212968
כאן 11,Other_middle_standard,2024-11-04 05:22:00,2024-11-04 05:24:00,113.0,1.8833333333333333,3,Other,middle,standard,1.0,"('כאן 11', '2024-11-04', 20)",62.0,13.0,1,טיול אחרי צבא ש.ח,-0.12937913752375527
כאן 11,Other_last_standard,2024-11-04 05:37:00,2024-11-04 05:38:00,108.0,1.8,3,Other,last,standard,2.0,"('כאן 11', '2024-11-04', 20)",13.0,30.0,1,טיול אחרי צבא ש.ח,0.09072885338976219
כאן 11,Other_first_standard,2024-11-04 06:08:00,2024-11-04 06:10:00,121.0,2.0166666666666666,3,Other,first,standard,1.0,"('כאן 11', '2024-11-04', 24)",30.0,23.0,1,מיוחד-מלחמה בדרום - חרבות ברזל - בוקר מוקדמת ע.כאן,-0.4320586976816119
כאן 11,Other_middle_standard,2024-11-04 06:33:00,2024-11-04 06:35:00,118.0,1.9666666666666666,2,Other,middle,standard,2.0,"('כאן 11', '2024-11-04', 24)",23.0,30.0,1,מיוחד-מלחמה בדרום - חרבות ברזל - בוקר מוקדמת ע.כאן,0.6509722555092325
כאן 11,News_last_short,2024-11-04 07:05:00,2024-11-04 07:06:00,64.0,1.0666666666666667,3,News,last,short,1.0,"('כאן 11', '2024-11-04', 27)",30.0,59.0,1,חדשות כאן - מבזק,0.7261870346381456
כאן 11,News_last_short,2024-11-04 08:05:00,2024-11-04 08:06:00,75.0,1.25,3,News,last,short,1.0,"('כאן 11', '2024-11-04', 30)",59.0,59.0,1,חדשות כאן - מבזק,0.14656500155553315
כאן 11,News_last_short,2024-11-04 09:05:00,2024-11-04 09:06:00,67.0,1.1166666666666667,3,News,last,short,1.0,"('כאן 11', '2024-11-04', 33)",59.0,58.0,1,חדשות כאן - מבזק,0.10612784921150854
כאן 11,News_last_short,2024-11-04 10:04:00,2024-11-04 10:05:00,59.0,0.9833333333333333,3,News,last,short,1.0,"('כאן 11', '2024-11-04', 36)",58.0,60.0,1,חדשות כאן - מבזק,0.08539317522636744
כאן 11,News_last_short,2024-11-04 11:05:00,2024-11-04 11:06:00,64.0,1.0666666666666667,3,News,last,short,1.0,"('כאן 11', '2024-11-04', 39)",60.0,76.0,1,חדשות כאן - מבזק,-0.07522342123758763
כאן 11,PrimeShow1_middle_standard,2024-11-04 12:22:00,2024-11-04 12:24:00,113.0,1.8833333333333333,3,PrimeShow1,middle,standard,1.0,"('כאן 11', '2024-11-04', 42)",76.0,18.0,1,האמת מאחורי התעלומות הגדולות,0.29670611849122663
כאן 11,PrimeShow1_last_standard,2024-11-04 12:42:00,2024-11-04 12:45:00,147.0,2.45,4,PrimeShow1,last,standard,2.0,"('כאן 11', '2024-11-04', 42)",18.0,38.0,1,האמת מאחורי התעלומות הגדולות,-0.06930917704075086
